,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_cylinderVolume,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,ESP,ABS,cruise_sys,HID_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,leather_seat,parking_radar,parking_camera,BSM,LDW,source
77,235021,NISSAN,MARCH,2016,71047,328000,紅,1500,2.0,汽油,自排,1,台北市,2016 Nissan March 1.5,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2580175.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,HOT
78,235019,NISSAN,TIIDA 5門,2014,24762,388000,銀,1600,2.0,汽油,自排,1,桃園市,里程極少  好開 耐操 魔術大空間,https://www.hotcar.com.tw/UPLOAD/CW/HC1056/2580131.jpg,群馬汽車,桃園市桃園區文中路727號,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,HOT
79,235018,FORD,KUGA,2013,74781,418000,黑,1600,2.0,汽油,自排,1,桃園市,空間大 省稅金配備滿滿滿  全家出遊靠這台,https://www.hotcar.com.tw/UPLOAD/CW/HC1056/2580125.jpg,群馬汽車,桃園市桃園區文中路727號,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,HOT
80,235017,FORD,FOCUS 五門,2013,246119,308000,白,2000,2.0,汽油,自排,1,桃園市,氣氛好 好開全車免整理 ,https://www.hotcar.com.tw/UPLOAD/CW/HC1056/2580122.jpg,群馬汽車,桃園市桃園區文中路727號,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,HOT
81,235005,MAZDA,MAZDA3 5門,2016,66401,609000,白,2000,2.0,汽油,手自排,1,台中市,日本原裝進口 Mazda 3 頂級 天窗,https://www.hotcar.com.tw/UPLOAD/CW/HD1086/2579998.jpg,承雄汽車,台中市南屯區五權西路二段1158號,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,HOT
82,235001,TOYOTA,VIOS,2011,156440,208000,銀,1500,2.0,汽油,自排,1,高雄市,HOT金鑽模範店 2011年 豐田 VIOS 超級省油小車,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2579897.jpg,誠品汽車,高雄市岡山區中山北路169號,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,HOT
83,234997,TOYOTA,CAMRY,2011,163961,299000,黑,2400,2.0,汽油,手自排,1,桃園市,讓利車行  歡迎單幫哥調車+問問不用錢LINE:hot0932365775,https://www.hotcar.com.tw/UPLOAD/CW/HC1032/2579810.jpg,金程汽車,桃園市平鎮區金陵路2段130號,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,HOT
84,234949,FORD,FOCUS,2014,161753,338000,白,1600,2.0,汽油,自排,1,台北市,2014 FORD FOCUS 1.6,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2579267.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,HOT
85,234942,TOYOTA,VIOS,2015,195297,388000,白,1500,2.0,汽油,自排,1,台北市,??????2015 TOYOTA VIOS ??????,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2579170.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,HOT
86,234921,HYUNDAI,TUCSON,2017,31216,668000,,2000,2.0,柴油,自排,1,桃園市,柴油菁英版!全景天窗~家庭休旅車,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2587331.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
87,234916,MITSUBISHI,VERYCA,2015,80711,308000,深藍,1300,2.0,汽油,手排,1,屏東縣,升降尾門 賺錢優質好車,https://www.hotcar.com.tw/UPLOAD/CW/HF2001/2578704.jpg,輝祥汽車,屏東縣潮州鎮延平路279號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
88,234915,HYUNDAI,IX35,2012,283779,318000,黑,2000,2.0,汽油,手自排,1,屏東縣,豪華休旅車 省油  優質認證 一手好車,https://www.hotcar.com.tw/UPLOAD/CW/HF2001/2578684.jpg,輝祥汽車,屏東縣潮州鎮延平路279號,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,HOT
89,234914,HONDA,FIT,2015,107813,430000,白,1500,2.0,汽油,手自排,1,屏東縣,熱門掀背車  優質認證好車,https://www.hotcar.com.tw/UPLOAD/CW/HF2001/2578605.jpg,輝祥汽車,屏東縣潮州鎮延平路279號,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,HOT
90,234906,TOYOTA,ALTIS,2015,77978,450000,黑,1800,2.0,汽油,手自排,1,屏東縣,國產神車 省油 省稅 好開 原版件 有認證,https://www.hotcar.com.tw/UPLOAD/CW/HF2001/2578491.jpg,輝祥汽車,屏東縣潮州鎮延平路279號,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,HOT
91,234884,NISSAN,TIIDA,2014,95662,398000,黑,1600,2.0,汽油,自排,1,桃園市,Nissan以全面性思維防範未然，提供最舒適、穩定的乘車體驗。,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2578107.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,HOT
92,234861,FORD,FOCUS 五門,2011,154514,238000,白,1800,2.0,汽油,手自排,1,高雄市,HOT金鑽模範店2011年 福特 FOCUS,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2577771.jpg,誠品汽車,高雄市岡山區中山北路169號,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,HOT
93,234835,TOYOTA,YARIS,2018,13110,488000,白,1500,2.0,汽油,手自排,1,台中市,Toyota?Yaris?1.5豪華版,https://www.hotcar.com.tw/UPLOAD/CW/HD1002/2577376.jpg,泰昌汽車,台中市大里區文心南路1326號,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,HOT
94,234788,HONDA,CR-V,2013,76209,508000,白,2400,,,手自排,1,台中市,VTi-S 僅跑7萬公里 電動天窗 光感應自頭燈 4安,https://www.hotcar.com.tw/UPLOAD/CW/HD1076/2576655.jpg,聖傑汽車(烏日店),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
95,234768,TOYOTA,PREVIA,2015,120410,868000,白,2400,2.0,汽油,手自排,1,台中市,Previa?2.4七人座休旅車,https://www.hotcar.com.tw/UPLOAD/CW/HD1002/2576367.jpg,泰昌汽車,台中市大里區文心南路1326號,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,HOT
96,234745,TOYOTA,ALTIS,2011,128582,330000,白,1800,2.0,汽油,手自排,1,彰化縣,2011年 小改款 七速 ECO 疫情期間 價格好談 認證車 里程保證,https://www.hotcar.com.tw/UPLOAD/CW/HD2008/2586083.jpg,僑輪汽車,彰化縣溪湖鎮湖東里員鹿路2段168號(溪湖NISSAN汽車正對面),0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,HOT
97,234705,HONDA,FIT,2015,60372,438000,白,1500,2.0,汽油,手自排,1,台中市,FIT?1.5S版,https://www.hotcar.com.tw/UPLOAD/CW/HD1002/2575349.jpg,泰昌汽車,台中市大里區文心南路1326號,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,HOT
98,234662,MITSUBISHI,OUTLANDER,2014,196399,328000,白,2400,2.0,汽油,自排,1,桃園市,安全、外觀、內裝都大幅躍進外，保留了最引以為傲的動力操控性能及人性化便利貼心設計,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2574700.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
99,234654,TOYOTA,ALTIS,2017,98502,488000,銀,1800,2.0,汽油,手自排,1,桃園市,讓利車行  歡迎單幫哥調車+問問不用錢LINE:hot0932365775,https://www.hotcar.com.tw/UPLOAD/CW/HC1032/2574591.jpg,金程汽車,桃園市平鎮區金陵路2段130號,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,HOT
100,234637,TOYOTA,CAMRY,2009,172838,248000,銀,2000,2.0,汽油,自排,1,基隆市,省油 空間大 操控佳 馬力強 原版件,https://www.hotcar.com.tw/UPLOAD/CW/HA2005/2574337.jpg,詮昌汽車,基隆市安樂區基金一路47-1號,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,HOT
101,234635,FORD,KUGA,2015,133885,425000,銀,1500,2.0,汽油,手自排,1,基隆市,省油 操控佳 馬力強 原版件,https://www.hotcar.com.tw/UPLOAD/CW/HA2005/2574324.jpg,詮昌汽車,基隆市安樂區基金一路47-1號,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,HOT
102,234619,NISSAN,X-TRAIL,2020,12195,798000,鐵灰,2000,2.0,汽油,自排,1,台北市,2020 Nissan X-Trail 2.0 2WD智行版,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2574049.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,HOT
103,234607,HONDA,FIT,2016,55664,448000,白,1500,,汽油,手自排,1,台中市,頂級S版,https://www.hotcar.com.tw/UPLOAD/CW/HD1076/2573789.jpg,聖傑汽車(烏日店),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
104,234572,TOYOTA,RAV4,2012,116497,438000,銀,2400,2.0,汽油,手自排,1,台中市,五門休旅,https://www.hotcar.com.tw/UPLOAD/CW/HD1058/2573244.jpg,詮豐汽車,台中市大里區爽文路528號,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,HOT
105,234571,MITSUBISHI,DELICA,2011,61757,218000,深藍,2400,2.0,汽油,手排,1,高雄市,三菱得利卡 框式昇降機 2400cc 2011年貨車 0頭款可全貸,https://www.hotcar.com.tw/UPLOAD/CW/HF1002/2573225.jpg,上暘汽車,高雄市鳥松區神農路856號,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOT
106,234568,TOYOTA,YARIS,2018,65598,468000,白,1500,2.0,汽油,自排,1,桃園市,大改款!,https://www.hotcar.com.tw/UPLOAD/CW/HC1071/2573193.jpg,金鋒汽車,桃園市平鎮區雙連里民族路雙連二段98號,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,HOT
107,234566,MITSUBISHI,DELICA,2016,109478,328000,白,2400,2.0,汽油,手排,1,高雄市,三菱得力卡廂車2400cc 2016年8人座 0頭款 可全貸,https://www.hotcar.com.tw/UPLOAD/CW/HF1002/2573159.jpg,上暘汽車,高雄市鳥松區神農路856號,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HOT
108,234565,TOYOTA,YARIS,2012,97716,328000,白,1500,,,自排,1,桃園市,低里程~好顧!,https://www.hotcar.com.tw/UPLOAD/CW/HC1071/2573148.jpg,金鋒汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
109,234563,HONDA,CR-V,2012,89999,388000,鐵灰,2000,,汽油,自排,1,桃園市,低里程.修車技師用車.品質沒話說!,https://www.hotcar.com.tw/UPLOAD/CW/HC1071/2573114.jpg,金鋒汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
110,234554,TOYOTA,CAMRY,2016,83332,528000,鐵灰,2000,2.0,汽油,手自排,1,桃園市,甜甜價!,https://www.hotcar.com.tw/UPLOAD/CW/HC1071/2573025.jpg,金鋒汽車,桃園市平鎮區雙連里民族路雙連二段98號,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,HOT
111,234553,TOYOTA,YARIS,2017,99594,428000,鐵灰,1500,2.0,汽油,自排,1,桃園市,便宜!,https://www.hotcar.com.tw/UPLOAD/CW/HC1071/2573015.jpg,金鋒汽車,桃園市平鎮區雙連里民族路雙連二段98號,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,HOT
112,234537,MAZDA,CX-3,2016,38120,608000,白,2000,2.0,汽油,手自排,1,高雄市,HOT金鑽模範店 2016年 馬自達 CX-3 頂級版,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572790.jpg,誠品汽車,高雄市岡山區中山北路169號,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,HOT
113,234533,HONDA,CIVIC,2012,71797,458000,白,1800,2.0,汽油,手自排,1,高雄市,HOT金鑽模範店 誠品汽車 2012年 本田 CIVIC 頂級天窗快撥,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572738.jpg,誠品汽車,高雄市岡山區中山北路169號,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,HOT
114,234529,TOYOTA,CAMRY,2016,67340,598000,白,2000,2.0,汽油,手自排,1,高雄市,誠品汽車 實車實價 2016年 豐田  CAMRY 免鑰匙,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572687.jpg,誠品汽車,高雄市岡山區中山北路169號,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,HOT
115,234524,NISSAN,TIIDA 5門,2019,7366,588000,紅,1600,2.0,汽油,自排,1,高雄市,誠品汽車 實車實價 2019年 日產 I-TIIDA 旗艦版,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572635.jpg,誠品汽車,高雄市岡山區中山北路169號,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,HOT
116,234521,NISSAN,TIIDA 5門,2016,77669,398000,白,1600,2.0,汽油,自排,1,高雄市,HOT金鑽模範店 誠品汽車 實車實價 2016年 日產 TIIDA,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572582.jpg,誠品汽車,高雄市岡山區中山北路169號,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,HOT
117,234518,NISSAN,SENTRA,2017,55561,428000,鐵灰,1800,2.0,汽油,自排,1,高雄市,誠品汽車 2017年 日產 Super Sentra Aero版,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2572543.jpg,誠品汽車,高雄市岡山區中山北路169號,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,HOT
118,234455,TOYOTA,SIENTA,2018,76555,450000,銀,1500,2.0,汽油,自排,1,雲林縣,空間大省油省稅上下車方便,https://www.hotcar.com.tw/UPLOAD/CW/HE3001/2571760.jpg,金旺昇汽車,雲林縣斗南鎮大業路45號,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,HOT
119,234441,FORD,FIESTA,2013,49054,298000,淺藍,1600,2.0,汽油,自排,1,台北市,2013 FORD Fiesta  S 5D 運動版  0986101031阿佑,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2571576.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,HOT
120,234437,MITSUBISHI,LANCER IO,2016,89125,365000,白,1800,2.0,汽油,手自排,1,台中市,2016年 三菱 LANCER IO 鯊魚頭（EVO樣式）,https://www.hotcar.com.tw/UPLOAD/CW/HD1067/2571547.jpg,威尼斯汽車城,台中市梧棲區台灣大道八段323號,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,HOT
121,234431,NISSAN,LIVINA,2013,104137,258000,銀,1600,2.0,汽油,自排,1,台中市,年分新 價格便宜  空間大   代步車首選  喜歡來談很優惠,https://www.hotcar.com.tw/UPLOAD/CW/HD1067/2571496.jpg,威尼斯汽車城,台中市梧棲區台灣大道八段323號,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,HOT
122,234423,LUXGEN,U6 TURBO,2017,60339,558000,白,2000,2.0,汽油,手自排,1,新北市,U6 頂配 2.0 電動椅 電動尾門 360環景 方向燈輔助影像,https://www.hotcar.com.tw/UPLOAD/CW/HA1005/2571306.jpg,大鴻汽車,新北市蘆洲區三民路86-2號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,HOT
123,234420,HYUNDAI,SANTA FE,2015,132351,648000,白,2200,4.0,柴油,手自排,1,新北市,四輪傳動 電動椅 電動尾門 柴油 2.2 聖塔非 ,https://www.hotcar.com.tw/UPLOAD/CW/HA1005/2571277.jpg,大鴻汽車,新北市蘆洲區三民路86-2號,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,HOT
124,234394,HONDA,ACCORD,2010,115653,368000,黑,2400,2.0,汽油,自排,1,桃園市,外觀、內裝、動力、安全、省油等各方面的水準都大幅提高，同時擁有超大車室空間。,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2570776.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,HOT
125,234392,HONDA,CR-V,2013,107326,568000,黑,2400,2.0,汽油,自排,1,桃園市,以嶄新先進的外觀與內裝設計、極致進化動力效能、豪華豐富配備，樹立王者休旅新基準。,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2587778.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,HOT
126,234383,TOYOTA,C-HR,2016,85591,698000,鐵灰,1200,,,手自排,1,桃園市,讓利車行  歡迎單幫哥調車+問問不用錢LINE:hot0932365775,https://www.hotcar.com.tw/UPLOAD/CW/HC1032/2570628.jpg,金程汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
127,234320,FORD,FOCUS 五門,2017,172162,468000,白,1500,2.0,汽油,自排,1,桃園市,小cc數大馬力 便宜寶多  車況沒問題 ,https://www.hotcar.com.tw/UPLOAD/CW/HC1056/2569693.jpg,群馬汽車,桃園市桃園區文中路727號,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,HOT
128,234315,MITSUBISHI,VERYCA,2015,199101,288000,白,1300,2.0,汽油,手排,1,嘉義市,2015年中華 菱利 1.3  貨車 白色,https://www.hotcar.com.tw/UPLOAD/CW/HE2001/2569625.jpg,宇勝汽車,嘉義市西區北港路920-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HOT
129,234242,HYUNDAI,ELANTRA,2018,57703,428000,深藍,1600,2.0,汽油,手自排,1,台中市,HOT金鑽模範店~奕昇汽車 2018年 現代 ELANTRA 1.6,https://www.hotcar.com.tw/UPLOAD/CW/HD1009/2568593.jpg,奕昇汽車,台中市南屯區文心路一段38號,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,HOT
130,234214,FORD,FIESTA,2015,143464,318000,白,1500,2.0,汽油,自排,1,嘉義縣,一手車 S版 免鑰匙 恆溫,https://www.hotcar.com.tw/UPLOAD/CW/HE3009/2568260.jpg,長億車業,嘉義縣新港鄉南港村南港101-2號,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,HOT
131,234041,HONDA,ODYSSEY,2017,70420,1168000,白,2400,2.0,汽油,手自排,1,台中市,七人座 Apex 環景系統 導航 天窗 LED頭燈 自動停車 原廠保養,https://www.hotcar.com.tw/UPLOAD/CW/HD1076/2565653.jpg,聖傑汽車(烏日店),台中市烏日區中山路三段903號,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,HOT
132,234038,TOYOTA,CAMRY,2016,37022,568000,黑,2000,2.0,汽油,手自排,1,台中市,HOT~金鑽模範店~奕昇汽車 2016年 國瑞 CAMRY 2.0,https://www.hotcar.com.tw/UPLOAD/CW/HD1009/2565630.jpg,奕昇汽車,台中市南屯區文心路一段38號,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,HOT
133,234035,TOYOTA,CAMRY,2017,51403,598000,黑,2000,2.0,汽油,手自排,1,台中市,HOT~金鑽模範店~奕昇汽車 2017年 國瑞 CAMRY  2.0,https://www.hotcar.com.tw/UPLOAD/CW/HD1009/2565608.jpg,奕昇汽車,台中市南屯區文心路一段38號,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,HOT
134,234027,TOYOTA,RAV4,2018,56871,798000,銀,2000,2.0,汽油,自排,1,台北市,2018 TOYOTA RAV4 頂級2.0  0986101031 阿佑,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2565423.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,HOT
135,234023,SUBARU,FORESTER,2016,65579,698000,鐵灰,2000,4.0,汽油,手自排,1,新北市,森林人 AWD 2.0 Forester 稀有貨,https://www.hotcar.com.tw/UPLOAD/CW/HA1005/2565396.jpg,大鴻汽車,新北市蘆洲區三民路86-2號,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,HOT
136,233998,TOYOTA,RAV4,2013,14279,538000,鐵灰,2500,2.0,汽油,自排,1,桃園市,車身線條勾勒出更簡潔流暢的外觀，型塑新式豪華美學。,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2565046.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,HOT
137,233911,HONDA,CR-V,2019,39184,878000,白,1500,2.0,,自排,1,台北市,2019 HONDA CRV 1.5 VTI-S  0986101031 阿佑,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2564179.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,HOT
138,233860,TOYOTA,SIENTA,2020,31,688000,紅,1800,2.0,,自排,1,台北市,2020 Toyota Sienta 5人座,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2563277.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,HOT
139,233848,MITSUBISHI,FORTIS,2014,67930,298000,銀,1800,2.0,汽油,手自排,1,高雄市,2014年 三菱 FORTIS 1.8 美車一部 ,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2563179.jpg,誠品汽車,高雄市岡山區中山北路169號,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,HOT
140,233845,TOYOTA,YARIS,2011,69327,298000,銀,1500,2.0,汽油,自排,1,高雄市,2011年 豐田 YARIS 小資族最愛 ,https://www.hotcar.com.tw/UPLOAD/CW/HF1001/2563136.jpg,誠品汽車,高雄市岡山區中山北路169號,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,HOT
141,233809,NISSAN,SERENA Q-RV,2012,140440,358000,銀,2500,2.0,汽油,自排,1,嘉義市,2012年日產 SERENA QR-V 2.5 八人座 銀色,https://www.hotcar.com.tw/UPLOAD/CW/HE2001/2562838.jpg,宇勝汽車,嘉義市西區北港路920-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,HOT
142,233799,NISSAN,TIIDA 5門,2015,61361,428000,鐵灰,1600,2.0,汽油,自排,1,台北市,2015 NISSAN TIIDA1.6 5D  0986101031 阿佑,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2562681.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,HOT
143,233753,MITSUBISHI,VERYCA,2016,136235,338000,銀,1300,2.0,汽油,手排,1,彰化縣,2016年 凌厲 1.3 手排 五人座 價格好入手 認證通過 里程保證,https://www.hotcar.com.tw/UPLOAD/CW/HD2008/2586051.jpg,僑輪汽車,彰化縣溪湖鎮湖東里員鹿路2段168號(溪湖NISSAN汽車正對面),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
144,233720,TOYOTA,RAV4,2016,57968,698000,鐵灰,2500,2.0,汽油,手自排,1,台中市,4WD尊爵版影音版,https://www.hotcar.com.tw/UPLOAD/CW/HD1002/2561567.jpg,泰昌汽車,台中市大里區文心南路1326號,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,HOT
145,233653,TOYOTA,INNOVA,2016,31801,398000,銀,2000,2.0,,自排,1,桃園市,只跑3萬 後空調型~(40餘年老店誠信經營)里程保證,https://www.hotcar.com.tw/UPLOAD/CW/HC1005/2560738.jpg,永興汽車,桃園市大溪區介壽路545號,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,HOT
146,233624,SUZUKI,SWIFT,2019,26470,548000,白,1000,2.0,汽油,手自排,1,台中市,正2019年 Swift 1.0 GLX 原廠保養 全車原廠保固 升級安卓影音,https://www.hotcar.com.tw/UPLOAD/CW/HD1076/2560380.jpg,聖傑汽車(烏日店),台中市烏日區中山路三段903號,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,HOT
147,233623,TOYOTA,ALTIS,2017,28619,488000,黑,1800,2.0,汽油,手自排,1,台中市,神車再現 經濟實惠 ,https://www.hotcar.com.tw/UPLOAD/CW/HD1086/2560387.jpg,承雄汽車,台中市南屯區五權西路二段1158號,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,HOT
148,233615,HONDA,HR-V,2020,11032,749000,白,1800,2.0,汽油,手自排,1,台中市,新世代跨界跑旅 HRV 1.8S版,https://www.hotcar.com.tw/UPLOAD/CW/HD1086/2560242.jpg,承雄汽車,台中市南屯區五權西路二段1158號,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,HOT
149,233606,TOYOTA,WISH,2014,255991,398000,銀,2000,2.0,汽油,自排,1,嘉義縣,((里程保證))一手美車 正7人座,https://www.hotcar.com.tw/UPLOAD/CW/HE3009/2560116.jpg,長億車業,嘉義縣新港鄉南港村南港101-2號,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,HOT
150,233598,HONDA,CR-V,2017,141770,828000,銀,1500,2.0,汽油,自排,1,台北市,2017 HONDA CRV 1.5,https://www.hotcar.com.tw/UPLOAD/CW/HB1003/2560005.jpg,鴻揚汽車,台北市北投區承德路6段483-3號,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,HOT
151,233552,TOYOTA,ALTIS,2017,84397,465000,白,1800,2.0,汽油,手自排,1,嘉義市,空間大省油,https://www.hotcar.com.tw/UPLOAD/CW/HE2007/2559452.jpg,正泰汽車,嘉義市西區文化路1043號附1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,HOT
152,233544,TOYOTA,SIENTA,2017,14870,538000,銀,1800,2.0,汽油,手自排,1,嘉義縣,(里程保證))一手美車 正7人座 免鑰匙 恆溫 定速  導航影音 只跑1萬多公里,https://www.hotcar.com.tw/UPLOAD/CW/HE3009/2559365.jpg,長億車業,嘉義縣新港鄉南港村南港101-2號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
153,233507,TOYOTA,RAV4,2013,161554,466000,白,2500,2.0,汽油,手自排,1,高雄市,豐田RAV4  2013年白色 0頭款可全貸 無事故無泡水 ,https://www.hotcar.com.tw/UPLOAD/CW/HF1002/2559080.jpg,上暘汽車,高雄市鳥松區神農路856號,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,HOT
154,233493,TOYOTA,WISH,2012,117028,428000,,2000,2.0,汽油,自排,1,桃園市,原廠保養~絕版休旅車~家庭首選~桃園車讚安心好店,https://www.hotcar.com.tw/UPLOAD/CW/HC1006/2558915.jpg,正達汽車,桃園市大園區民生路99號(大園工業區路口),0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,HOT
