,car_brand,car_model,car_year,car_mileage,car_price,source
2320,MITSUBISHI,ZINGER,2015,59184,358000,SUM
2321,VW,T6 CARAVELLE,2017,80197,1180000,SUM
2323,NISSAN,LIVINA,2018,79733,388000,SUM
2324,HONDA,CIVIC,2010,119827,338000,SUM
2325,MITSUBISHI,GRAND LANCER,2020,18,558000,SUM
2326,NISSAN,LIVINA,2018,28377,398000,SUM
2327,HONDA,HR-V,2017,180000,538000,SUM
2329,LUXGEN,U7 TURBO ,2015,54066,399000,SUM
2330,TOYOTA,ALTIS ,2017,51000,488000,SUM
2332,MAZDA,MAZDA 5 ,2013,153201,488000,SUM
2333,NISSAN,JUKE,2014,59808,438000,SUM
2334,BENZ,C-CLASS SEDAN W205 ,2016,44919,1538000,SUM
2335,MITSUBISHI,ZINGER,2018,61700,416000,SUM
2336,SUZUKI,SWIFT ,2018,40391,508000,SUM
2337,MAZDA,MAZDA 3 ,2011,228463,288000,SUM
2338,NISSAN,LIVINA,2013,81592,288000,SUM
2339,TOYOTA,VIOS ,2018,56623,368000,SUM
2340,NISSAN,LIVINA,2011,195211,258000,SUM
2341,NISSAN,X-TRAIL ,2016,76937,648000,SUM
2342,NISSAN,LIVINA,2014,106760,298000,SUM
2343,MITSUBISHI,VERYCA 廂車,2016,132913,328000,SUM
2344,FORD,MUSTANG ,2018,57341,1328000,SUM
2345,LUXGEN,5 SEDAN,2013,83000,298000,SUM
2346,LUXGEN,U6 TURBO ,2014,62875,378000,SUM
2347,MITSUBISHI,VERYCA 貨車,2016,70858,418000,SUM
2348,TOYOTA,RAV4 ,2015,77476,588000,SUM
2349,NISSAN,X-TRAIL ,2017,20457,538000,SUM
2350,NISSAN,LIVINA,2012,207447,208000,SUM
2351,NISSAN,LIVINA,2017,88000,388000,SUM
2352,BMW,2 SERIES ACTIVE TOURER ,2015,76500,788000,SUM
2353,HONDA,CR-V ,2017,87423,688000,SUM
2354,TOYOTA,WISH ,2015,120000,488000,SUM
2355,NISSAN,TIIDA 5D ,2010,288148,195000,SUM
2356,NISSAN,TEANA ,2011,128412,195000,SUM
2357,HYUNDAI,LAVITA,2009,84986,188000,SUM
2358,HONDA,FIT ,2016,99246,448000,SUM
2359,TOYOTA,YARIS ,2012,137535,308000,SUM
2360,NISSAN,LIVINA,2017,20668,399000,SUM
2361,TOYOTA,RAV4 ,2015,60000,658000,SUM
2362,NISSAN,LIVINA,2014,168133,258000,SUM
2363,LUXGEN,U7 TURBO ECO HYPER,2016,39920,539000,SUM
2364,MITSUBISHI,COLT PLUS ,2015,50706,258000,SUM
2365,BENZ,GLA-CLASS X156 ,2015,108131,898000,SUM
2366,TOYOTA,ALTIS ,2012,59393,338000,SUM
2367,MITSUBISHI,GRAND LANCER,2018,52133,398000,SUM
2368,TOYOTA,CAMRY ,2018,35735,658000,SUM
2369,NISSAN,X-TRAIL ,2015,73943,630000,SUM
2370,MITSUBISHI,VERYCA 廂車,2016,6922,358000,SUM
2372,BMW,2 SERIES ACTIVE TOURER ,2019,20362,1098000,SUM
2373,HYUNDAI,ELANTRA ,2013,171673,318000,SUM
2374,FORD,ESCAPE ,2011,147165,238000,SUM
2375,FORD,FOCUS 5D ,2019,15662,788000,SUM
2376,TOYOTA,ALTIS ,2012,100000,338000,SUM
2378,BENZ,E-CLASS W212 ,2014,91635,1098000,SUM
2379,MITSUBISHI,DELICA貨車,2016,18495,358000,SUM
2380,TOYOTA,ALTIS ,2011,140000,318000,SUM
2381,HYUNDAI,IX35,2013,76121,438000,SUM
2382,MITSUBISHI,LANCER FORTIS ,2014,72847,338000,SUM
2385,SKODA,CITIGO,2017,60584,348000,SUM
2386,TOYOTA,ALTIS ,2013,144746,398000,SUM
2387,NISSAN,LIVINA,2019,58118,428000,SUM
2388,SUZUKI,BALENO,2017,112383,438000,SUM
2389,TOYOTA,VIOS ,2016,91392,378000,SUM
2390,TOYOTA,C-HR,2018,34344,738000,SUM
2391,ISUZU,ELF ,2015,302374,898000,SUM
2392,KIA,MORNING ,2017,9869,338000,SUM
2394,FORD,FIESTA ,2014,120000,338000,SUM
2396,BENZ,GLA-CLASS X156 ,2014,115821,989000,SUM
2397,MITSUBISHI,VERYCA 廂車,2018,51800,358000,SUM
2398,TOYOTA,YARIS ,2013,55077,328000,SUM
2399,TOYOTA,RAV4 ,2018,72564,738000,SUM
2400,MITSUBISHI,OUTLANDER ,2016,93973,588000,SUM
2401,HONDA,HR-V,2019,18653,668000,SUM
2402,BMW,7 SERIES SEDAN G11,2017,37477,2030000,SUM
2403,HONDA,CR-V ,2015,139505,578000,SUM
2404,FORD,FOCUS 5D ,2018,47000,588000,SUM
2405,FORD,FOCUS ,2012,175573,228000,SUM
2406,MITSUBISHI,DELICA貨車,2018,72100,388000,SUM
2407,TOYOTA,ALTIS ,2016,68000,488000,SUM
2408,HYUNDAI,IX35,2016,77000,468000,SUM
2409,TOYOTA,YARIS ,2010,190138,238000,SUM
2410,MAZDA,MAZDA 3 4D ,2015,75660,495000,SUM
2411,MITSUBISHI,LANCER IO ,2016,40403,398000,SUM
2412,LUXGEN,U7 TURBO ,2014,64000,398000,SUM
2413,MITSUBISHI,ZINGER,2013,159011,249000,SUM
2414,HYUNDAI,IX35,2015,96390,438000,SUM
2415,NISSAN,BIG TIIDA 5D ,2014,46900,368000,SUM
2416,HYUNDAI,PORTER,2018,52193,548000,SUM
2417,HYUNDAI,GRAND STAREX ,2016,220000,668000,SUM
2418,BENZ,GLC-CLASS COUPE ,2017,58642,1988000,SUM
2419,MITSUBISHI,VERYCA 貨車,2018,56229,398000,SUM
2420,HONDA,HR-V,2018,25677,668000,SUM
2421,HONDA,CR-V ,2018,33079,850000,SUM
2422,MITSUBISHI,VERYCA貨車 ,2014,21469,318000,SUM
2424,HYUNDAI,SUPER ELANTRA ,2017,77822,438000,SUM
2425,LEXUS,NX ,2018,78000,1258000,SUM
2426,LUXGEN,M7 TURBO ECO HYPER ,2016,52569,439000,SUM
2427,HYUNDAI,IX35,2010,190000,268000,SUM
2428,NISSAN,LIVINA,2019,84736,388000,SUM
2429,FORD,ECONOVAN貨車 ,2012,134622,258000,SUM
2430,MITSUBISHI,ZINGER,2015,87252,328000,SUM
2431,MAZDA,CX-3,2017,49525,668000,SUM
2432,VOLVO,V40 CROSS COUNTRY ,2017,27236,898000,SUM
2433,HONDA,CR-V ,2012,190790,378000,SUM
2434,HONDA,CR-V ,2019,92008,798000,SUM
2436,TOYOTA,RAV4 ,2018,76574,769000,SUM
2437,MITSUBISHI,VERYCA 貨車,2017,106074,388000,SUM
2438,TOYOTA,WISH ,2016,59099,578000,SUM
2439,NISSAN,SUPER SENTRA ,2018,43000,558000,SUM
2440,HONDA,FIT ,2009,88800,298000,SUM
2441,HONDA,FIT ,2018,69000,488000,SUM
2443,NISSAN,TIIDA 5D ,2009,149000,228000,SUM
2444,NISSAN,SUPER SENTRA ,2018,26597,558000,SUM
2446,TOYOTA,WISH ,2011,130838,398000,SUM
2447,NISSAN,TIIDA 5D ,2011,126477,288000,SUM
2448,FORD,FIESTA 5D HATCHBACK,2013,139000,278000,SUM
2449,BMW,5 SERIES SEDAN F10,2016,145310,1178000,SUM
2450,TOYOTA,C-HR,2018,35128,768000,SUM
2451,MITSUBISHI,ZINGER,2019,101078,398000,SUM
2452,BENZ,E-CLASS W213 ,2018,58000,1780000,SUM
2453,HONDA,CR-V ,2013,128000,498000,SUM
2454,LUXGEN,M7 TURBO ECO HYPER ,2017,44000,598000,SUM
2455,MITSUBISHI,CANTER02,2018,79000,968000,SUM
2456,TOYOTA,CAMRY ,2009,273320,198000,SUM
2457,MAZDA,MAZDA 3 ,2012,124853,298000,SUM
2458,HONDA,CR-V ,2015,76010,568000,SUM
2459,HONDA,CR-V ,2019,25000,858000,SUM
2460,HONDA,CR-V ,2017,71756,579000,SUM
2461,BENZ,S-CLASS W222 ,2015,175571,1600000,SUM
2462,MITSUBISHI,COLT PLUS IO ,2013,133000,280000,SUM
2464,HONDA,HR-V,2019,12450,740000,SUM
2465,HONDA,FIT ,2017,46582,488000,SUM
2466,MITSUBISHI,LANCER IO ,2015,176000,308000,SUM
2467,NISSAN,LIVINA,2015,60000,318000,SUM
2468,TOYOTA,CAMRY ,2015,107000,568000,SUM
2469,LUXGEN,U7 TURBO ,2016,80565,438000,SUM
2470,NISSAN,TEANA ,2011,130156,238000,SUM
2471,HYUNDAI,TUCSON ,2017,72365,638000,SUM
2472,TOYOTA,ALPHARD,2017,70000,2080000,SUM
2473,VW,GOLF VII,2020,14000,818000,SUM
2474,HYUNDAI,IX35,2014,90000,458000,SUM
2475,BMW,5 SERIES SEDAN F10,2016,120000,928000,SUM
2476,NISSAN,BIG TIIDA 5D ,2013,157348,298000,SUM
2477,TOYOTA,YARIS ,2014,95957,358000,SUM
2478,LUXGEN,U6 TURBO ECO HYPER ,2015,57528,428000,SUM
2480,AUDI,Q5 ,2018,15505,1588000,SUM
2481,MITSUBISHI,VERYCA 貨車,2017,20704,358000,SUM
2482,MAZDA,MAZDA 3 5D ,2015,21991,558000,SUM
2483,SUZUKI,VITARA ,2018,35653,658000,SUM
2484,BENZ,GLA-CLASS X156 ,2016,90900,1028000,SUM
2485,LUXGEN,U6 TURBO ECO HYPER ,2017,116240,438000,SUM
2486,TOYOTA,WISH ,2013,151762,458000,SUM
2487,FORD,FOCUS 5D ,2019,109302,698000,SUM
2488,MAZDA,MAZDA 5 ,2015,58736,498000,SUM
2489,AUDI,A1,2016,86199,588000,SUM
2490,HYUNDAI,SUPER ELANTRA ,2019,55027,458000,SUM
2491,MITSUBISHI,LANCER IO ,2015,52121,388000,SUM
2492,MITSUBISHI,LEADCA ,2017,86806,598000,SUM
2493,FORD,FOCUS 5D,2014,118437,328000,SUM
2494,TOYOTA,YARIS ,2019,103723,428000,SUM
2495,TOYOTA,ALTIS ,2016,150197,398000,SUM
2497,MITSUBISHI,OUTLANDER ,2012,173153,298000,SUM
2498,LUXGEN,5 SEDAN,2013,96254,298000,SUM
2499,HYUNDAI,ELANTRA EX ,2013,27764,398000,SUM
2500,TOYOTA,YARIS ,2015,33000,388000,SUM
2501,HONDA,FIT ,2013,100000,358000,SUM
2502,TOYOTA,RAV4 ,2017,64426,778000,SUM
2503,BMW,3 SERIES SEDAN G20,2019,32514,1688000,SUM
2504,MITSUBISHI,LANCER IO ,2013,1,358000,SUM
2505,BMW,3 SERIES SEDAN G20,2019,32426,1688000,SUM
2506,MITSUBISHI,LANCER IO ,2014,105429,398000,SUM
2507,NISSAN,TIIDA 5D ,2009,88643,248000,SUM
2508,BMW,2 SERIES GRAN TOURER ,2017,67083,978000,SUM
2509,TOYOTA,ALTIS ,2013,241042,358000,SUM
2510,TOYOTA,YARIS ,2015,35601,468000,SUM
2511,TOYOTA,ALTIS ,2014,147112,368000,SUM
2512,NISSAN,MARCH ,2019,6455,398000,SUM
2513,MITSUBISHI,VERYCA 廂車,2018,88868,388000,SUM
2514,TOYOTA,ALTIS ,2018,55653,518000,SUM
2515,BENZ,E-CLASS W213 ,2020,12853,2180000,SUM
2516,NISSAN,LIVINA,2017,102753,368000,SUM
2517,HYUNDAI,TUCSON ,2019,38519,718000,SUM
2518,TOYOTA,CAMRY ,2018,84268,598000,SUM
2519,TOYOTA,WISH ,2016,112237,468000,SUM
2520,MITSUBISHI,VERYCA 貨車,2018,88405,368000,SUM
2521,NISSAN,KICKS,2019,10557,659000,SUM
2522,LUXGEN,M7 TURBO ECO HYPER ,2016,47800,598000,SUM
2523,FORD,FOCUS 5D,2015,180000,278000,SUM
2524,MAZDA,MAZDA 5 ,2016,71020,545000,SUM
2525,FORD,FOCUS,2012,71689,298000,SUM
2526,HONDA,HR-V,2018,30000,686000,SUM
2527,FORD,FOCUS 5D ,2016,107443,638000,SUM
2528,BENZ,C-CLASS SEDAN W205 ,2017,71978,1738000,SUM
2529,TOYOTA,VIOS ,2017,30000,368000,SUM
2530,TOYOTA,INNOVA,2010,100497,258000,SUM
2531,BENZ,GLC-CLASS ,2017,79034,1558000,SUM
2532,NISSAN,LIVINA,2016,49380,368000,SUM
2533,LUXGEN,U5,2019,22825,538000,SUM
2534,HYUNDAI,IX35,2016,69896,468000,SUM
2535,TOYOTA,RAV4 ,2014,71720,578000,SUM
2536,BENZ,A-CLASS W176,2013,103394,739000,SUM
2537,FORD,FOCUS 5D,2014,91262,428000,SUM
2538,MITSUBISHI,SUPER DELICA,2018,87629,458000,SUM
2539,FORD,FOCUS,2012,108168,288000,SUM
2540,TOYOTA,YARIS ,2017,94377,488000,SUM
2541,LEXUS,NX,2016,130000,1128000,SUM
2542,INFINITI,QX60 ,2018,11163,1248000,SUM
2543,HYUNDAI,I30 HATCHBACK,2009,146425,178000,SUM
2544,TOYOTA,ALTIS ,2016,112248,479000,SUM
2545,MAZDA,MAZDA 5 ,2014,82716,438000,SUM
2546,FORD,FOCUS 4D,2015,55550,338000,SUM
2547,TOYOTA,YARIS ,2020,15025,498000,SUM
2548,TOYOTA,RAV4 ,2020,10595,968000,SUM
2549,HYUNDAI,IX35,2015,78759,455000,SUM
2550,BMW,4 SERIES GRAN COUPE ,2015,105000,1288000,SUM
2551,MAZDA,MAZDA 3 4D ,2013,90037,368000,SUM
2552,NISSAN,MARCH ,2018,30385,338000,SUM
2553,LUXGEN,U6 GT,2020,4881,668000,SUM
2554,LEXUS,RX ,2016,105097,1620000,SUM
2555,MAZDA,MAZDA 5 ,2010,124532,298000,SUM
2556,NISSAN,SUPER SENTRA ,2014,155398,268000,SUM
2557,HONDA,FIT ,2009,123993,265000,SUM
2558,MAZDA,MAZDA 3 ,2011,130064,298000,SUM
2560,TOYOTA,CAMRY ,2012,100000,388000,SUM
2561,LUXGEN,U5,2018,12110,488000,SUM
2562,TOYOTA,YARIS ,2016,52000,398000,SUM
2563,TOYOTA,SIENTA,2018,49719,499000,SUM
2564,NISSAN,LIVINA,2014,140000,288000,SUM
2565,NISSAN,iTIIDA ,2018,16571,558000,SUM
2566,HYUNDAI,TUCSON ,2016,70561,588000,SUM
2567,TOYOTA,VIOS ,2010,102168,198000,SUM
2568,TOYOTA,COROLLA SPORT,2020,14920,758000,SUM
2569,TOYOTA,ALTIS ,2017,87916,498000,SUM
2571,NISSAN,JUKE,2014,29021,590000,SUM
2572,HONDA,CR-V ,2015,141757,660000,SUM
2573,NISSAN,MARCH ,2014,82976,298000,SUM
2574,TOYOTA,ALTIS ,2017,56643,488000,SUM
2575,FORD,FOCUS 5D ,2017,1,608000,SUM
2576,BENZ,GLC-CLASS ,2017,131692,1588000,SUM
2577,MITSUBISHI,DELICA 廂車,2018,35551,458000,SUM
2578,NISSAN,KICKS,2019,39341,688000,SUM
2579,TOYOTA,RAV4 ,2017,65408,778000,SUM
2580,HONDA,CIVIC,2012,122996,408000,SUM
2581,NISSAN,GRAND LIVINA ,2012,89766,298000,SUM
2582,NISSAN,MARCH ,2012,51079,258000,SUM
2583,NISSAN,SUPER SENTRA ,2016,63197,378000,SUM
2584,TOYOTA,ALTIS ,2010,156600,268000,SUM
2585,LUXGEN,U6 TURBO ,2014,116240,468000,SUM
2586,HONDA,FIT ,2010,205232,328000,SUM
2587,MAZDA,MAZDA 3 4D,2019,19208,818000,SUM
2588,LUXGEN,U6 GT,2018,48383,588000,SUM
2589,FORD,ESCAPE ,2010,75000,198000,SUM
2590,SUZUKI,SWIFT ,2016,77969,448000,SUM
2591,FORD,FOCUS 5D ,2018,62789,658000,SUM
2592,TOYOTA,WISH ,2011,209755,398000,SUM
2593,FORD,FOCUS,2013,110000,318000,SUM
2594,HONDA,CR-V ,2009,170000,278000,SUM
2595,TOYOTA,VIOS ,2018,72300,378000,SUM
2596,TOYOTA,SIENTA,2018,66196,578000,SUM
2597,VW,GOLF VII,2018,48745,1298000,SUM
2598,LUXGEN,LUXGEN7 MPV 2.2T,2011,116682,288000,SUM
2599,TOYOTA,ALTIS ,2016,119453,458000,SUM
2600,HONDA,FIT,2015,93600,418000,SUM
2601,HONDA,FIT ,2011,73557,298000,SUM
2602,BMW,5 SERIES SEDAN F10,2016,121793,998000,SUM
2603,LEXUS,LS ,2018,100000,1698000,SUM
2604,MITSUBISHI,VERYCA貨車 ,2015,121228,298000,SUM
2605,MITSUBISHI,OUTLANDER ,2017,74664,668000,SUM
2606,VW,T-CROSS,2020,8635,858000,SUM
2607,TOYOTA,YARIS ,2016,51402,438000,SUM
2608,NISSAN,SUPER SENTRA ,2016,86954,398000,SUM
2609,AUDI,A6 C7 ,2015,46241,938000,SUM
2610,TOYOTA,ALTIS ,2010,184852,288000,SUM
2611,TOYOTA,YARIS ,2017,37439,498000,SUM
2612,TOYOTA,ALTIS ,2015,128181,498000,SUM
2614,TOYOTA,C-HR,2018,41531,778000,SUM
2615,MITSUBISHI,VERYCA廂車 ,2013,150548,258000,SUM
2616,MITSUBISHI,DELICA貨車,2016,284966,318000,SUM
2617,FORD,KUGA,2020,10218,938000,SUM
2618,FORD,MUSTANG ,2019,54360,1558000,SUM
2619,TOYOTA,RAV4 ,2013,55077,558000,SUM
2620,TOYOTA,RAV4 ,2013,88582,528000,SUM
2621,MITSUBISHI,ZINGER,2018,20561,458000,SUM
2622,TOYOTA,RAV4 ,2016,37884,758000,SUM
2623,MITSUBISHI,VERYCA 貨車,2016,50190,428000,SUM
2624,NISSAN,LIVINA,2017,71063,358000,SUM
2625,MITSUBISHI,ZINGER,2018,65049,438000,SUM
2626,BMW,5 SERIES SEDAN G30 ,2017,110000,1318000,SUM
2627,FORD,FOCUS 5D ,2018,19526,628000,SUM
2628,NISSAN,X-TRAIL ,2016,89038,658000,SUM
2629,BENZ,GLA-CLASS X156 ,2015,41140,999000,SUM
2630,KIA,KAON,2017,140000,488000,SUM
2631,TOYOTA,SIENTA,2017,90993,398000,SUM
2632,HONDA,CR-V ,2011,175019,378000,SUM
2633,TOYOTA,ALTIS ,2018,67375,558000,SUM
2634,TOYOTA,ALTIS ,2018,66391,538000,SUM
2635,HONDA,CR-V ,2018,76922,868000,SUM
2636,TOYOTA,YARIS ,2010,145376,248000,SUM
2637,NISSAN,SUPER SENTRA ,2017,60818,468000,SUM
2638,AUDI,A3 SPORTBACK ,2015,102144,729000,SUM
2639,TOYOTA,ALTIS ,2012,184909,318000,SUM
2640,TOYOTA,ALTIS ,2011,168034,298000,SUM
2641,MITSUBISHI,VERYCA貨車 ,2014,140000,288000,SUM
2642,HYUNDAI,ELANTRA EX ,2013,193426,278000,SUM
2643,MITSUBISHI,LANCER FORTIS ,2009,160966,278000,SUM
2644,TOYOTA,RAV4 ,2017,40000,768000,SUM
2645,SUBARU,LEGACY ,2014,89912,638000,SUM
2647,SUZUKI,SOLIO,2009,110009,169000,SUM
2648,TOYOTA,CAMRY ,2018,77032,598000,SUM
2649,FORD,MUSTANG ,2016,68900,1098000,SUM
2651,FORD,KUGA ,2014,117167,488000,SUM
2652,MITSUBISHI,VERYCA 貨車,2016,170000,298000,SUM
2653,BENZ,E-CLASS W212 ,2014,120000,1148000,SUM
2654,TOYOTA,INNOVA,2016,95427,368000,SUM
2655,MITSUBISHI,OUTLANDER ,2013,117014,398000,SUM
2656,NISSAN,LIVINA ,2009,127500,188000,SUM
2657,MITSUBISHI,VERYCA A190 貨車 ,2019,4042,508000,SUM
2658,LEXUS,RX ,2013,120000,728000,SUM
2659,MAZDA,MAZDA 3 5D ,2015,56352,558000,SUM
2660,TOYOTA,VIOS ,2017,113746,345000,SUM
2661,TOYOTA,ALTIS ,2017,26277,539000,SUM
2662,NISSAN,MARCH ,2014,59723,290000,SUM
2663,TOYOTA,ALTIS ,2017,83106,438000,SUM
2664,TOYOTA,WISH ,2012,166801,468000,SUM
2665,TOYOTA,RAV4 ,2018,50690,698000,SUM
2666,TOYOTA,ALTIS ,2014,140202,399000,SUM
2667,NISSAN,iTIIDA ,2017,35218,498000,SUM
2668,HONDA,FIT ,2019,60000,528000,SUM
2669,HYUNDAI,PORTER,2018,82692,478000,SUM
2670,HONDA,CR-V ,2010,161428,368000,SUM
2671,TOYOTA,ALTIS ,2016,86119,488000,SUM
2672,BMW,X3 F25,2015,130034,898000,SUM
2673,LUXGEN,U6 TURBO ,2014,144322,318000,SUM
2674,TOYOTA,YARIS ,2013,66368,328000,SUM
2675,MITSUBISHI,LANCER IO ,2014,72824,378000,SUM
2676,BENZ,GLA-CLASS X156 ,2015,86524,1058000,SUM
2677,HONDA,CR-V ,2013,135770,498000,SUM
2678,NISSAN,SUPER SENTRA ,2014,34177,338000,SUM
2679,HYUNDAI,SANTA FE ,2020,8988,1250000,SUM
2680,BMW,2 SERIES ACTIVE TOURER ,2015,99000,858000,SUM
2681,HYUNDAI,ELANTRA ,2013,109826,378000,SUM
2682,HONDA,CR-V ,2014,108804,588000,SUM
2683,MAZDA,MAZDA 3 5D ,2018,16418,738000,SUM
2684,SUZUKI,VITARA ,2017,57461,598000,SUM
2685,MAZDA,MAZDA 3 ,2011,96052,388000,SUM
2686,NISSAN,MARCH ,2012,110000,258000,SUM
2687,TOYOTA,ALTIS ,2016,31857,498000,SUM
2688,TOYOTA,VIOS ,2016,98121,338000,SUM
2691,FORD,FIESTA 5D HATCHBACK,2012,130000,238000,SUM
2693,BENZ,GLE-CLASS COUPE ,2017,97586,2680000,SUM
2694,TOYOTA,YARIS ,2012,88308,288000,SUM
2695,NISSAN,TIIDA 5D ,2011,126399,250000,SUM
2696,NISSAN,SUPER SENTRA ,2017,65521,435000,SUM
2697,NISSAN,BIG TIIDA 5D ,2014,69245,398000,SUM
2698,MITSUBISHI,ZINGER,2016,65080,358000,SUM
2699,TOYOTA,CAMRY ,2017,97900,638000,SUM
2700,HONDA,CR-V ,2017,47118,668000,SUM
2701,FORD,FOCUS 5D ,2020,27691,808000,SUM
2702,NISSAN,GRAND LIVINA ,2012,148919,298000,SUM
2703,MITSUBISHI,OUTLANDER ,2018,4698,788000,SUM
2704,TOYOTA,ALTIS ,2013,133775,328000,SUM
2705,MITSUBISHI,DELICA貨車,2018,97020,408000,SUM
2706,MAZDA,MAZDA 3 5D ,2016,107380,558000,SUM
2707,BENZ,C-CLASS SEDAN W205 ,2015,91281,1260000,SUM
2708,HONDA,FIT ,2017,81736,468000,SUM
2709,TOYOTA,YARIS ,2015,136320,408000,SUM
2710,TOYOTA,YARIS ,2010,172289,258000,SUM
2711,TOYOTA,ALTIS ,2011,153884,298000,SUM
2712,SMART,FORFOUR ,2015,45949,498000,SUM
2713,MITSUBISHI,OUTLANDER ,2009,112000,248000,SUM
2714,NISSAN,SUPER SENTRA ,2015,70000,348000,SUM
2715,MITSUBISHI,VERYCA 廂車,2015,103530,278000,SUM
2716,MITSUBISHI,GRUNDER ,2010,159209,198000,SUM
2717,TOYOTA,WISH ,2014,115863,458000,SUM
2718,HONDA,HR-V,2017,91924,578000,SUM
2719,HYUNDAI,IX35,2013,75836,388000,SUM
2720,TOYOTA,CAMRY ,2015,75103,575000,SUM
2721,TOYOTA,RAV4 ,2016,79237,639000,SUM
2722,NISSAN,SUPER SENTRA ,2015,94241,335000,SUM
2723,TOYOTA,RAV4 ,2015,108538,638000,SUM
2725,LEXUS,IS ,2018,54000,1150000,SUM
2726,MAZDA,MAZDA 3 4D ,2015,53067,548000,SUM
2727,SUBARU,XV ,2016,19963,698000,SUM
2729,TOYOTA,ALTIS ,2013,93218,348000,SUM
2730,MITSUBISHI,GRAND LANCER,2018,45867,418000,SUM
2731,TOYOTA,WISH ,2014,104965,448000,SUM
2732,HYUNDAI,ELANTRA EX ,2016,63016,448000,SUM
2733,MITSUBISHI,VERYCA 廂車,2015,54355,278000,SUM
2734,FORD,FOCUS 5D,2015,77398,338000,SUM
2736,SUZUKI,SWIFT ,2014,62955,438000,SUM
2737,TOYOTA,SIENTA,2018,52327,498000,SUM
2738,MITSUBISHI,SAVRIN ,2012,70142,388000,SUM
2739,MAZDA,MAZDA 3 ,2010,280471,268000,SUM
2740,HONDA,CR-V ,2012,119222,368000,SUM
2741,TOYOTA,ALTIS ,2016,82897,478000,SUM
2742,FORD,ESCAPE ,2011,203995,188000,SUM
2743,TOYOTA,CAMRY ,2019,21031,898000,SUM
2744,TOYOTA,VIOS ,2017,46826,398000,SUM
2745,MITSUBISHI,VERYCA 廂車,2018,60255,359000,SUM
2746,TOYOTA,CAMRY ,2016,78901,498000,SUM
2747,HONDA,CR-V ,2016,99725,638000,SUM
2748,TOYOTA,SIENTA,2017,84763,528000,SUM
2749,NISSAN,JUKE ,2017,33396,518000,SUM
2750,VW,GOLF VII,2018,55125,958000,SUM
2751,BMW,2 SERIES ACTIVE TOURER ,2015,67383,928000,SUM
2752,BENZ,A-CLASS W176,2015,142705,739000,SUM
2753,TOYOTA,ALTIS ,2017,66288,528000,SUM
2754,TOYOTA,WISH ,2012,138265,468000,SUM
2755,MITSUBISHI,COLT PLUS ,2012,110000,248000,SUM
2756,FORD,FOCUS 5D ,2016,74500,558000,SUM
2757,FORD,ESCAPE ,2010,159292,268000,SUM
2758,TOYOTA,ALTIS ,2009,103922,238000,SUM
2759,MAZDA,CX-3,2018,62434,688000,SUM
2760,TOYOTA,WISH ,2016,123561,465000,SUM
2761,MITSUBISHI,COLT PLUS ,2014,110730,288000,SUM
2762,TOYOTA,CAMRY ,2017,64973,548000,SUM
2763,BMW,3 SERIES SEDAN F30,2015,52230,938000,SUM
2764,MITSUBISHI,ZINGER,2016,70800,368000,SUM
2765,TOYOTA,ALTIS ,2014,76281,428000,SUM
2766,TOYOTA,WISH ,2011,79998,398000,SUM
2767,BENZ,V-CLASS W447 ,2016,102567,1550000,SUM
2768,TOYOTA,ALTIS ,2016,109177,478000,SUM
2769,NISSAN,LIVINA,2018,56134,408000,SUM
2770,FORD,ECONOVAN貨車 ,2013,106600,320000,SUM
2771,DAIHATSU,TERIOS ,2015,116952,518000,SUM
2772,FORD,KUGA ,2017,80000,698000,SUM
2773,TOYOTA,CAMRY ,2010,158976,298000,SUM
2774,FORD,KUGA ,2015,39224,558000,SUM
2775,MITSUBISHI,GRAND LANCER,2018,54212,418000,SUM
2776,HONDA,CR-V ,2013,106152,538000,SUM
2777,FORD,FOCUS ,2011,106809,238000,SUM
2778,BENZ,GLC-CLASS ,2015,90000,1428000,SUM
2779,NISSAN,LIVINA,2018,69965,398000,SUM
2780,SUZUKI,SX4,2015,95000,368000,SUM
2781,FORD,FIESTA ,2015,135000,348000,SUM
2782,TOYOTA,YARIS ,2011,126000,258000,SUM
2783,NISSAN,MARCH ,2014,116618,278000,SUM
2785,FORD,ECONOVAN貨車 ,2010,84408,225000,SUM
2787,NISSAN,iTIIDA ,2019,26815,588000,SUM
2788,TOYOTA,YARIS ,2009,165578,258000,SUM
2789,TOYOTA,VIOS ,2010,138324,208000,SUM
2790,TOYOTA,CAMRY ,2014,75272,458000,SUM
2791,BMW,X5 F15 ,2015,100000,1098000,SUM
2792,TOYOTA,YARIS ,2009,169135,250000,SUM
2793,SUZUKI,SWIFT ,2009,131489,258000,SUM
2794,TOYOTA,VIOS ,2018,60426,328000,SUM
2795,MAZDA,MAZDA 5 ,2011,105635,348000,SUM
2796,KIA,MORNING ,2015,84508,288000,SUM
2798,FORD,FIESTA ,2017,75334,398000,SUM
2799,VOLVO,S60,2016,77067,758000,SUM
2800,NISSAN,LIVINA,2012,234798,185000,SUM
2801,BMW,1 SERIES F20,2019,9395,1350000,SUM
2802,INFINITI,Q50 ,2017,58082,859000,SUM
2803,NISSAN,BIG TIIDA 5D ,2013,96000,338000,SUM
2804,BENZ,C-CLASS SEDAN W205 ,2016,100000,1388000,SUM
2805,TOYOTA,PREVIA ,2017,112564,1138000,SUM
2806,TOYOTA,WISH ,2011,247393,298000,SUM
2807,FORD,FIESTA 4D SEDAN,2013,69107,238000,SUM
