,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolumn,car_driveMode,car_gearType,verified,source
4644,TOYOTA,PREVIA ,2012,166557.0,778000,黑,5,7,2400,2,手自排,1.0,SUM
4645,SAAB,9月3日,2005,156066.0,238000,銀,4,5,2000,2,手自排,1.0,SUM
4646,BENZ,S-CLASS W221 ,2011,100000.0,738000,黑,4,5,3500,2,手自排,1.0,SUM
4647,BENZ,C-CLASS W204 ,2010,150000.0,598000,銀,5,5,1800,2,手自排,1.0,SUM
4648,NISSAN,MARCH ,2006,100000.0,128000,紫,5,5,1300,2,自排,1.0,SUM
4649,BMW,5 SERIES SEDAN F10,2013,120039.0,899000,黑,4,5,2000,2,手自排,1.0,SUM
4650,VW,POLO ,2014,90000.0,298000,白,5,5,1600,2,自手排,1.0,SUM
4651,MITSUBISHI,COLT PLUS ,2008,127866.0,158000,白,5,5,1600,2,自排,1.0,SUM
4652,TOYOTA,PREVIA,2009,149984.0,698000,灰,5,7,2400,2,手自排,1.0,SUM
4653,NISSAN,X-TRAIL ,2008,70000.0,198000,灰,5,5,2000,2,自排,1.0,SUM
4655,MITSUBISHI,LANCER FORTIS ,2008,114954.0,188000,紅,4,5,2000,2,手自排,1.0,SUM
4656,MINI,COOPER S COUNTRYMAN,2011,159834.0,680000,白,5,5,1600,2,手自排,1.0,SUM
4657,VW,TIGUAN ,2014,143241.0,438000,黑,5,5,1400,2,自手排,1.0,SUM
4658,SKODA,FABIA ,2014,54406.0,358000,白,5,5,1200,2,自手排,1.0,SUM
4659,VW,TOURAN ,2012,105963.0,488000,棕,5,7,1400,2,自手排,1.0,SUM
4660,MINI,COUNTRYMAN ,2014,109291.0,685000,白,5,5,1600,2,手自排,1.0,SUM
4661,TOYOTA,CAMRY ,2003,116500.0,128000,黑,4,5,2000,2,自排,1.0,SUM
4662,NISSAN,X-TRAIL ,2004,189039.0,108000,棕,5,5,2000,4,自排,1.0,SUM
4663,TOYOTA,WISH ,2006,89553.0,218000,灰,5,7,2000,2,手自排,1.0,SUM
4664,BENZ,E-CLASS W212 ,2011,180000.0,568000,白,4,5,2100,2,手自排,1.0,SUM
4665,LEXUS,ES ,2013,91758.0,629000,銀,4,5,2500,2,手自排,1.0,SUM
4666,TOYOTA,YARIS ,2007,41430.0,258000,灰,5,5,1500,2,自排,1.0,SUM
4667,MITSUBISHI,CANTER ,2006,143527.0,388000,藍,2,3,2800,2,手排,1.0,SUM
4668,SUZUKI,SOLIO,2006,83092.0,165000,銀,5,5,1300,2,自排,1.0,SUM
4669,TOYOTA,CAMRY ,2007,184633.0,199000,灰,4,5,2000,2,自排,1.0,SUM
4670,TOYOTA,PREVIA,2006,223688.0,498000,灰,5,7,2400,2,手自排,1.0,SUM
4671,LEXUS,CT200H ,2015,161250.0,698000,白,5,5,1800,2,自排,1.0,SUM
4672,BMW,3 SERIES SEDAN E90 ,2011,83874.0,478000,白,4,5,2000,2,手自排,1.0,SUM
4673,NISSAN,TEANA ,2007,114363.0,128000,藍,4,5,2000,2,自排,1.0,SUM
4674,VW,BEETLE,2014,35093.0,728000,黃,3,5,1200,2,自手排,1.0,SUM
4675,BMW,3 SERIES SEDAN F30 ,2013,166410.0,669000,白,4,5,2000,2,手自排,1.0,SUM
4676,BMW,5 SERIES SEDAN F10,2014,42194.0,998000,黑,4,5,2000,2,手自排,1.0,SUM
4677,CHEVROLET,CAMARO,2010,119091.0,1158000,黃,2,4,3600,2,手自排,1.0,SUM
4678,HYUNDAI,GRAND STAREX,2011,320674.0,385000,銀,5,9,2500,2,自排,1.0,SUM
4679,LEXUS,ES ,2004,145543.0,128000,銀,4,5,3300,2,自排,1.0,SUM
4680,MINI,MINI HATCH 5D ,2014,96317.0,688000,黑,5,5,1500,2,手自排,1.0,SUM
4681,TOYOTA,ALTIS ,2008,138591.0,288000,黑,4,5,1800,2,手自排,1.0,SUM
4682,TOYOTA,RAV4,2011,109656.0,398000,黑,5,5,2400,2,自排,1.0,SUM
4683,TOYOTA,RAV4,2011,172932.0,368000,黑,5,5,2400,2,自排,1.0,SUM
4684,HYUNDAI,TUCSON,2007,189200.0,158000,白,5,5,2000,2,手自排,1.0,SUM
4685,BMW,3 SERIES SEDAN E90 ,2008,207174.0,388000,黑,4,5,2000,2,手自排,1.0,SUM
4686,TOYOTA,ZACE SURF 廂車 ,2004,260000.0,168000,紅,5,5,1800,2,手排,1.0,SUM
4687,VW,PASSAT ,2008,136100.0,158000,藍,4,5,1800,2,手自排,1.0,SUM
4688,TOYOTA,VIOS ,2008,159513.0,179000,銀,4,5,1500,2,自排,1.0,SUM
4689,MITSUBISHI,VARICA貨車 ,2004,265920.0,158000,藍,2,2,1200,2,手排,1.0,SUM
4690,BMW,5 SERIES SEDAN F10,2012,138192.0,888000,黑,4,5,3000,2,手自排,1.0,SUM
4692,HYUNDAI,GETZ 3D ,2006,160990.0,108000,藍,3,5,1300,2,自排,1.0,SUM
4693,LEXUS,IS ,2014,113668.0,858000,灰,4,5,2500,2,手自排,1.0,SUM
4694,MINI,COOPER COUNTRYMAN,2012,106883.0,668000,紅黑銀,5,5,1600,2,手自排,1.0,SUM
4696,BMW,5 SERIES SEDAN E60,2005,140000.0,298000,藍,4,5,2500,2,手自排,1.0,SUM
4698,LEXUS,CT200H ,2013,123404.0,688000,白,5,5,1800,2,自排,1.0,SUM
4699,TOYOTA,PREVIA,2010,201348.0,668000,灰,5,7,2400,2,手自排,1.0,SUM
4700,BENZ,C-CLASS SEDAN W204 ,2012,105699.0,658000,黑,4,5,1800,2,手自排,1.0,SUM
4701,SUZUKI,JIMNY,2011,161000.0,368000,白,3,4,1300,4,自排,1.0,SUM
4702,HONDA,CIVIC,2007,156029.0,238000,藍,4,5,1800,2,自排,1.0,SUM
4703,BMW,1 SERIES HATCHBACK E87,2009,105364.0,338000,黑,5,5,2000,2,手自排,1.0,SUM
4704,TOYOTA,VIOS ,2005,177184.0,145000,白,4,5,1500,2,自排,1.0,SUM
4705,BENZ,M-CLASS W166 ,2014,107451.0,1100000,黑,5,5,2200,4,手自排,1.0,SUM
4707,BENZ,C-CLASS W204 ,2011,156325.0,598000,白,4,5,3000,2,手自排,1.0,SUM
4708,MITSUBISHI,NEW CANTER,2013,174306.0,788000,藍,2,3,3000,2,手排,1.0,SUM
4709,BENZ,C-CLASS SEDAN W204 ,2012,150000.0,658000,黑,4,5,1800,2,手自排,1.0,SUM
4710,BMW,7 SERIES SEDAN E66,2008,70173.0,358000,灰,4,5,4000,2,手自排,1.0,SUM
4711,BMW,5 SERIES SEDAN F10,2013,149607.0,968000,黑,4,5,2000,2,手自排,1.0,SUM
4712,LEXUS,RX ,2000,200000.0,158000,灰,5,5,3000,4,自排,1.0,SUM
4713,BMW,6 SERIES COUPE E63,2007,113538.0,468000,黑,2,4,4800,4,手自排,1.0,SUM
4714,BENZ,C-CLASS SEDAN W205 ,2014,79093.0,1080000,銀,4,5,2000,2,手自排,1.0,SUM
4715,SUZUKI,JIMNY,2005,123333.0,268000,白,3,4,1300,4,自排,1.0,SUM
4716,HYUNDAI,I10 ,2010,147261.0,188000,藍,5,5,1100,2,手排,1.0,SUM
4717,TOYOTA,PREVIA,2006,135957.0,538000,銀,5,7,2400,2,手自排,1.0,SUM
4718,VW,GOLF VI VARIANT,2011,202336.0,268000,白,5,5,1400,2,自手排,1.0,SUM
4719,VW,GOLF V PLUS,2007,325020.0,158000,黑,5,5,1600,2,手自排,1.0,SUM
4720,BENZ,B-CLASS W246 ,2012,128020.0,668000,灰,5,5,1800,2,手自排,1.0,SUM
4721,BENZ,B-CLASS W246 ,2012,110000.0,688000,白,5,5,1600,2,手自排,1.0,SUM
4722,AUDI,Q3 ,2014,61557.0,718000,灰,5,5,2000,4,自手排,1.0,SUM
4723,TOYOTA,PRIUS,2018,18413.0,868000,白,5,5,1800,2,自排,1.0,SUM
4724,BMW,X5 E70 ,2010,110000.0,728000,黑,5,5,3000,2,手自排,1.0,SUM
4725,HONDA,CR-V ,2003,180000.0,148000,白,5,5,2000,2,自排,1.0,SUM
4726,TOYOTA,ALTIS ,2008,90000.0,208000,銀,4,5,1800,2,手自排,1.0,SUM
4727,SKODA,FABIA ,2012,90000.0,268000,藍,5,5,1600,2,手自排,1.0,SUM
4728,TOYOTA,CAMRY HYBRID ,2014,92926.0,538000,銀,4,5,2500,2,自排,1.0,SUM
4729,SMART,FORTWO ,2014,49787.0,428000,白,3,2,1000,2,自手排,1.0,SUM
4730,BENZ,M-CLASS W166,2012,155065.0,769000,銀,5,5,3500,4,手自排,1.0,SUM
4732,HONDA,ACCORD ,2007,110000.0,218000,灰,4,5,2000,2,自排,1.0,SUM
4733,TOYOTA,ALTIS ,2020,16066.0,738000,白,4,5,1800,2,自排,1.0,SUM
4734,VW,TIGUAN ,2011,110000.0,328000,灰,5,5,2000,4,自手排,1.0,SUM
4735,VOLVO,XC70,2011,121428.0,690000,黑,5,5,2400,4,手自排,1.0,SUM
4736,BMW,5 SERIES SEDAN F10,2013,130000.0,788000,灰,4,5,2000,2,手自排,1.0,SUM
4739,VW,POLO ,2014,180000.0,298000,藍,5,5,1600,2,自手排,1.0,SUM
4740,SUZUKI,SX4 5D,2009,130000.0,298000,白,5,5,1600,2,自排,1.0,SUM
4741,MAZDA,MAZDA 6 ,2004,209414.0,155000,白,4,5,2300,2,手自排,1.0,SUM
4742,BMW,X5 F15 ,2014,96156.0,1298000,白,5,5,3000,4,手自排,1.0,SUM
4743,MITSUBISHI,SPACE GEAR,2002,79088.0,258000,灰,5,7,2400,4,手排,1.0,SUM
4744,HYUNDAI,SANTA FE ,2010,210671.0,328000,灰黑,5,7,2200,2,手自排,1.0,SUM
4745,TOYOTA,CAMRY ,2007,280355.0,168000,銀,4,5,3500,2,手自排,1.0,SUM
4746,HONDA,CR-V ,2007,185382.0,238000,黑,5,5,2000,2,自排,1.0,SUM
4747,MAZDA,MAZDA 3 ,2007,180000.0,168000,白,4,5,2000,2,手自排,1.0,SUM
4748,BENZ,R-CLASS W251 ,2011,220000.0,628000,黑,5,7,3000,2,手自排,1.0,SUM
4749,TOYOTA,WISH ,2007,268505.0,238000,銀,5,7,2000,2,手自排,1.0,SUM
4750,TOYOTA,RAV4,2012,86811.0,398000,白,5,5,2400,2,自排,1.0,SUM
4751,AUDI,A4 B8 ,2014,99060.0,568000,灰,4,5,1800,2,手自排,1.0,SUM
4752,BMW,3 SERIES SEDAN E90 ,2007,140000.0,328000,白,4,5,2500,2,手自排,1.0,SUM
4753,BMW,5 SERIES SEDAN F10,2012,106981.0,808000,黑,4,5,2000,2,手自排,1.0,SUM
4754,TOYOTA,ALTIS ,2008,236300.0,198000,藍,4,5,1800,2,手自排,1.0,SUM
4755,BENZ,B-CLASS W246 ,2012,72806.0,680000,黑,5,5,1600,2,自手排,1.0,SUM
4756,BMW,3 SERIES SEDAN F30 ,2014,85061.0,868000,白,4,5,2000,2,手自排,1.0,SUM
4757,BENZ,E-CLASS W211 ,2004,85838.0,298000,白,4,5,2600,2,手自排,1.0,SUM
4758,BMW,7 SERIES ACTIVEHYBRID F04,2010,173322.0,678000,黑,4,5,4400,2,手自排,1.0,SUM
4759,VW,TIGUAN ,2011,99528.0,385000,灰,5,5,2000,4,自手排,1.0,SUM
4760,BMW,5 SERIES SEDAN F10,2014,36315.0,998000,黑,4,5,2000,2,手自排,1.0,SUM
4761,BENZ,CLA-CLASS,2014,115651.0,1120000,白,4,5,2000,2,手自排,1.0,SUM
4762,TOYOTA,ALTIS ,2001,125720.0,98000,黑,4,5,1800,2,自排,1.0,SUM
4763,ISUZU,ELF ,2006,178000.0,568000,白,2,3,3000,2,手排,1.0,SUM
4764,BMW,5 SERIES SEDAN F10,2014,116585.0,888000,黑,4,5,2000,2,手自排,1.0,SUM
4765,BENZ,B-CLASS W246 ,2013,112300.0,638000,白,5,5,1600,2,手自排,1.0,SUM
4766,BENZ,CLS-CLASS W218 ,2013,142175.0,1158000,白,4,5,3500,2,手自排,1.0,SUM
4767,VOLVO,XC90,2009,96430.0,568000,黑,5,7,2400,4,手自排,1.0,SUM
4768,PORSCHE,CAYENNE ,2007,138885.0,418000,銀,5,5,3600,4,手自排,1.0,SUM
4770,LEXUS,IS ,2007,170000.0,368000,銀,4,5,2500,2,手自排,1.0,SUM
4771,HYUNDAI,SANTA FE ,2014,132953.0,568000,白,5,5,2200,4,手自排,1.0,SUM
4772,TOYOTA,YARIS ,2007,134408.0,218000,灰,5,5,1500,2,自排,1.0,SUM
4773,NISSAN,ROGUE ,2011,168754.0,288000,黑,5,5,2500,4,手自排,1.0,SUM
4774,AUDI,A3 SPORTBACK ,2010,81414.0,438000,白,5,5,2000,2,自手排,1.0,SUM
4775,BENZ,B-CLASS W246 ,2014,102387.0,718000,白,5,5,1600,2,手自排,1.0,SUM
4776,MAZDA,MAZDA 3 ,2006,103876.0,158000,藍,4,5,1600,2,手自排,1.0,SUM
4777,VW,POLO ,2014,104800.0,298000,白,5,5,1600,2,手自排,1.0,SUM
4778,PORSCHE,PANAMERA,2012,80000.0,1228000,黑,5,5,3600,2,自手排,1.0,SUM
4779,TOYOTA,WISH ,2007,245079.0,238000,白,5,7,2000,2,手自排,1.0,SUM
4780,BMW,5 SERIES GRAN TURISMO F07,2013,140022.0,888000,黑,5,5,2000,2,手自排,1.0,SUM
4781,BMW,7 SERIES SEDAN F02 ,2010,100000.0,668000,黑,4,5,3000,2,手自排,1.0,SUM
4782,VW,GOLF VI,2012,202625.0,398000,白,5,5,2000,2,自手排,1.0,SUM
4783,SKODA,YETI,2013,90575.0,418000,白,5,5,1200,2,自手排,1.0,SUM
4784,TOYOTA,RAV4,2011,148440.0,388000,黑,5,5,2400,2,自排,1.0,SUM
4785,BENZ,C-CLASS SEDAN W204 ,2014,128260.0,788000,白,4,5,1800,2,手自排,1.0,SUM
4786,TOYOTA,CAMRY ,2017,79497.0,788000,黑,4,5,2500,2,自排,1.0,SUM
4787,PORSCHE,CAYENNE ,2012,195021.0,990000,棕,5,5,3600,2,手自排,1.0,SUM
4788,BENZ,E-CLASS W212 ,2010,170448.0,498000,黑,4,5,3500,2,手自排,1.0,SUM
4789,TOYOTA,ALTIS,2007,165618.0,199000,銀,4,5,1800,2,自排,1.0,SUM
4790,NISSAN,SERENA ,2008,211642.0,198000,黑,5,7,2500,2,自排,1.0,SUM
4792,BENZ,E-CLASS W212 ,2012,73100.0,798000,黑,4,5,2100,2,手自排,1.0,SUM
4793,BENZ,B-CLASS W246 ,2013,124620.0,618000,灰,5,5,1600,2,手自排,1.0,SUM
4794,BENZ,C-CLASS SEDAN W204 ,2013,34310.0,750000,白,4,5,1600,2,手自排,1.0,SUM
4795,LEXUS,ES ,2017,80000.0,1138000,黑,4,5,2500,2,手自排,1.0,SUM
4796,ISUZU,ELF ,2006,119711.0,528000,白,2,3,3000,2,手排,1.0,SUM
4797,TOYOTA,HIACE SOLEMIO,2004,204047.0,298000,銀,5,2,2700,2,自排,1.0,SUM
4798,SUBARU,XV ,2012,60200.0,399000,銀,5,5,2000,4,自排,1.0,SUM
4799,BENZ,C-CLASS SEDAN W204 ,2012,108679.0,750000,黑,4,5,1800,2,手自排,1.0,SUM
4800,HYUNDAI,GETZ 5D,2007,126552.0,168000,黑,5,5,1600,2,自排,1.0,SUM
4801,TOYOTA,CAMRY ,2017,49790.0,678000,灰,4,7,2500,2,自排,1.0,SUM
4802,SKODA,FABIA ,2012,224281.0,398000,藍白,5,5,1400,2,自手排,1.0,SUM
4803,HYUNDAI,I30 CW,2012,145956.0,238000,銀,5,5,1600,2,自排,1.0,SUM
4804,BMW,5 SERIES SEDAN F10,2013,40000.0,838000,灰,4,5,2000,2,手自排,1.0,SUM
4808,NISSAN,SENTRA M1,2005,139000.0,128000,白,4,5,1600,2,自排,1.0,SUM
4809,SUZUKI,SWIFT ,2011,133494.0,298000,紅,5,5,1400,2,自排,1.0,SUM
4810,BENZ,E-CLASS W212 ,2013,187438.0,738000,黑,4,5,3500,2,手自排,1.0,SUM
4811,BMW,5 SERIES SEDAN F10,2014,113022.0,999000,黑,4,5,3000,2,手自排,1.0,SUM
4812,TOYOTA,CAMRY ,2006,140707.0,168000,黑,4,5,3500,2,手自排,1.0,SUM
4813,VOLVO,XC60,2010,87931.0,538000,銀,5,5,2400,4,手自排,1.0,SUM
4814,SUBARU,FORESTER ,2011,79993.0,398000,藍,5,5,2500,4,手自排,1.0,SUM
4815,BENZ,SLK-CLASS R172 ,2014,80000.0,1228000,白,2,2,3500,2,手自排,1.0,SUM
4816,AUDI,A4 B8 ,2014,115000.0,658000,白,4,5,1800,2,手自排,1.0,SUM
4817,BMW,3 SERIES SEDAN E90 ,2008,187120.0,298000,黑,4,5,2000,2,手自排,1.0,SUM
4818,TOYOTA,CAMRY HYBRID ,2014,89651.0,498000,黑,4,5,2500,2,自排,1.0,SUM
4819,TOYOTA,RAV4,2008,265707.0,328000,藍,5,5,2400,2,自排,1.0,SUM
4820,BENZ,B-CLASS W246 ,2012,125343.0,598000,銀,5,5,1600,2,手自排,1.0,SUM
4821,MAZDA,MAZDA 6 ,2014,134966.0,518000,白,4,5,2200,2,手自排,1.0,SUM
4822,MAZDA,CX-7,2011,109730.0,338000,白,5,5,2300,2,手自排,1.0,SUM
4823,HONDA,CR-V ,2004,172077.0,188000,白,5,5,2000,2,自排,1.0,SUM
4824,TOYOTA,RAV4,2010,176723.0,338000,白,5,5,2400,2,自排,1.0,SUM
4825,SKODA,FABIA ,2014,43000.0,388000,藍,5,5,1200,2,自手排,1.0,SUM
4827,LEXUS,IS ,2007,219888.0,305000,銀,4,5,2500,2,手自排,1.0,SUM
4828,TOYOTA,RAV4,2012,111555.0,438000,黑,5,5,2400,2,自排,1.0,SUM
4829,BENZ,E-CLASS W207 ,2012,77631.0,838000,白,4,5,1800,2,手自排,1.0,SUM
4830,INFINITI,FX SUV ,2012,211100.0,658000,黑,5,5,3500,4,手自排,1.0,SUM
4831,BENZ,C-CLASS SEDAN W204 ,2014,91000.0,688000,銀,4,5,2100,2,手自排,1.0,SUM
4832,BENZ,E-CLASS W212 ,2012,190577.0,698000,黑,4,5,3500,2,手自排,1.0,SUM
4833,NISSAN,X-TRAIL ,2004,177292.0,158000,黑,5,5,2000,4,自排,1.0,SUM
4834,HONDA,CR-V ,2006,285038.0,198000,灰,5,5,2000,4,自排,1.0,SUM
4835,NISSAN,SERENA ,2005,171516.0,188000,灰,5,7,2000,2,自排,1.0,SUM
4836,VW,GOLF VI,2010,135000.0,258000,灰,5,5,1400,2,自手排,1.0,SUM
4837,BMW,1 SERIES F20,2012,177495.0,488000,黑,5,5,1600,2,手自排,1.0,SUM
4838,BENZ,B-CLASS W246 ,2013,139950.0,665000,白,5,5,1800,2,手自排,1.0,SUM
4839,BENZ,E-CLASS W212 ,2011,177300.0,599000,黑,4,5,1800,2,手自排,1.0,SUM
4842,NISSAN,TIIDA 5D ,2008,199788.0,228000,銀,5,5,1800,2,自排,1.0,SUM
4844,VW,POLO ,2012,119463.0,239000,紅,5,5,1400,2,自手排,1.0,SUM
4845,NISSAN,SENTRA 180,2003,193000.0,78000,黑,4,5,1800,2,自排,1.0,SUM
4846,HYUNDAI,TUCSON,2005,111856.0,158000,棕,5,5,2000,2,手自排,1.0,SUM
4847,SKODA,ROOMSTER,2010,88204.0,268000,銀,5,5,1200,2,自手排,1.0,SUM
4848,PORSCHE,CAYENNE ,2008,170000.0,488000,黑,5,5,3600,4,手自排,1.0,SUM
4851,BMW,3 SERIES SEDAN E90 ,2006,165938.0,259000,銀,4,5,2000,2,手自排,1.0,SUM
4852,BMW,5 SERIES SEDAN E60,2006,232667.0,298000,黑,4,5,2500,2,手自排,1.0,SUM
4853,MITSUBISHI,LEADCA ,2014,108806.0,508000,白,2,3,2800,2,手排,1.0,SUM
4854,MAZDA,MAZDA 6 ,2005,98111.0,188000,白,4,5,2000,2,手自排,1.0,SUM
4856,VW,POLO ,2014,96431.0,279000,白,5,5,1600,2,自手排,1.0,SUM
4857,BMW,1 SERIES F20,2011,140000.0,538000,白,5,5,2000,2,手自排,1.0,SUM
4858,BMW,7 SERIES SEDAN F01 ,2013,160000.0,838000,白,4,5,3000,2,手自排,1.0,SUM
4859,FORD,MONDEO ,2008,209068.0,158000,黑,4,5,2300,2,手自排,1.0,SUM
4861,AUDI,A7 SPORTBACK,2013,91300.0,1038000,白,5,5,3000,4,自手排,1.0,SUM
4862,VW,PASSAT ,2010,147295.0,238000,藍,4,5,1800,2,自手排,1.0,SUM
4863,BMW,3 SERIES GRAN TURISMO F34,2013,80000.0,858000,灰,5,5,2000,2,手自排,1.0,SUM
4864,TOYOTA,WISH ,2004,108041.0,198000,灰,5,7,2000,2,手自排,1.0,SUM
4866,TOYOTA,RAV4,2012,151381.0,398000,黑,5,5,2400,2,自排,1.0,SUM
4867,MITSUBISHI,CANTER ,2011,365779.0,678000,藍,2,3,3000,2,手排,1.0,SUM
4868,BENZ,B-CLASS W246 ,2012,106863.0,598000,紅,5,5,1600,2,手自排,1.0,SUM
4869,TOYOTA,CAMRY ,2008,204493.0,268000,銀,4,5,2400,2,手自排,1.0,SUM
4870,BMW,5 SERIES GRAN TURISMO F07,2012,250000.0,798000,黑,5,5,2000,2,手自排,1.0,SUM
4871,HYUNDAI,TUCSON,2006,130136.0,158000,黑,5,5,2000,4,手自排,1.0,SUM
4873,MITSUBISHI,COLT PLUS ,2007,135253.0,155000,藍,5,5,1600,2,自排,1.0,SUM
4874,BMW,X3 F25,2011,150000.0,738000,白,5,5,3000,4,手自排,1.0,SUM
4875,HONDA,CIVIC,2007,216380.0,218000,灰,4,5,1800,2,自排,1.0,SUM
4876,VW,TOURAN ,2011,198000.0,298000,銀,5,7,1600,2,自手排,1.0,SUM
4877,BMW,7 SERIES SEDAN F01 ,2013,175762.0,858000,黑,4,5,3000,2,手自排,1.0,SUM
4878,VW,POLO ,2014,91417.0,346000,紅,5,5,1600,2,自手排,1.0,SUM
4879,TOYOTA,CAMRY ,2008,119965.0,288000,白,4,5,2400,2,手自排,1.0,SUM
4880,BENZ,M-CLASS W164 ,2011,116331.0,660000,白,5,5,3500,2,手自排,1.0,SUM
4881,MITSUBISHI,VARICA 貨車,2005,269284.0,148000,藍,2,2,1200,2,手排,1.0,SUM
4882,TOYOTA,CAMRY ,2008,234541.0,268000,黑,4,5,2000,2,自排,1.0,SUM
4883,BMW,3 SERIES SEDAN E46,2001,163559.0,89000,銀,4,5,2200,2,手自排,1.0,SUM
4884,LAND,ROVER FREELANDER ,2005,117000.0,198000,藍,3,5,2500,4,手自排,1.0,SUM
4885,VW,TIGUAN ,2012,110000.0,358000,白,5,5,2000,4,自手排,1.0,SUM
4886,BENZ,C-CLASS SEDAN W204 ,2012,120000.0,598000,灰,4,5,1800,2,手自排,1.0,SUM
4887,BENZ,C-CLASS SEDAN W204 ,2013,130000.0,668000,黑,4,5,1800,2,手自排,1.0,SUM
4888,LEXUS,IS ,2007,75000.0,498000,黑,4,5,2500,2,手自排,1.0,SUM
4889,MITSUBISHI,OUTLANDER ,2008,124733.0,228000,灰,5,5,2400,2,手自排,1.0,SUM
4890,BENZ,E-CLASS W212 ,2009,128641.0,535000,銀,4,5,3000,2,手自排,1.0,SUM
4891,VW,CADDY ,2014,120000.0,538000,棕,5,7,1600,2,自手排,1.0,SUM
4892,VW,GOLF VI,2012,130000.0,368000,藍,5,5,1600,2,自手排,1.0,SUM
4893,MINI,COOPER COUNTRYMAN,2014,69202.0,798000,白,5,5,1600,2,手自排,1.0,SUM
4894,BENZ,C-CLASS W204 ,2010,150000.0,518000,白,4,5,3000,2,手自排,1.0,SUM
4895,BMW,3 SERIES SEDAN F30 ,2014,90000.0,788000,黑,4,5,1600,2,手自排,1.0,SUM
4896,VW,VENTO,2014,41582.0,238000,銀,4,5,1600,2,手自排,1.0,SUM
4897,SKODA,FABIA ,2011,102500.0,218000,白,5,5,1200,2,自手排,1.0,SUM
4898,HONDA,ACCORD ,2008,212510.0,238000,灰,4,5,2000,2,自排,1.0,SUM
4899,VW,TOURAN ,2013,78358.0,398000,藍,5,7,1600,2,自手排,1.0,SUM
4900,TOYOTA,RAV4,2010,135496.0,408000,白,5,5,2400,2,自排,1.0,SUM
4901,BENZ,B-CLASS W246 ,2014,51700.0,838000,紅,5,5,1600,2,自手排,1.0,SUM
4902,BENZ,CLA-CLASS,2014,120000.0,1288000,黑,4,5,2000,4,自手排,1.0,SUM
4904,NISSAN,TIIDA 5D ,2006,207190.0,218000,白,5,5,1800,2,自排,1.0,SUM
4905,BENZ,E-CLASS W212 ,2014,101638.0,1048000,黑,4,5,2000,2,手自排,1.0,SUM
4906,VW,GOLF VI VARIANT,2011,136678.0,390000,銀,5,5,1400,2,自手排,1.0,SUM
4907,BMW,5 SERIES TOURING F11,2012,200000.0,798000,灰,5,5,2000,2,手自排,1.0,SUM
4908,MITSUBISHI,ZINGER ,2008,239795.0,158000,銀,5,5,2400,2,自排,1.0,SUM
4909,BENZ,C-CLASS SEDAN W204 ,2011,101573.0,568000,銀,4,5,1800,2,手自排,1.0,SUM
4911,BMW,X3 F25,2012,127000.0,688000,銀,5,5,2000,2,手自排,1.0,SUM
4912,PORSCHE,PANAMERA,2011,135000.0,1258000,黑,5,4,3600,2,自手排,1.0,SUM
4914,MITSUBISHI,CANTER ,2015,76363.0,938000,白,2,2,3000,2,手排,1.0,SUM
4915,SKODA,YETI,2012,77046.0,338000,灰,5,5,1200,2,自手排,1.0,SUM
4916,BMW,3 SERIES SEDAN F30 ,2013,140495.0,759000,黑,4,5,2000,4,手自排,1.0,SUM
4917,TOYOTA,VIOS ,2005,75194.0,138000,銀,4,5,1500,2,自排,1.0,SUM
4918,TOYOTA,PREVIA,2010,168706.0,638000,白,5,7,3500,2,手自排,1.0,SUM
4919,BMW,5 SERIES SEDAN F10,2014,100949.0,838000,灰,4,5,2000,2,手自排,1.0,SUM
4921,AUDI,A6 C7 ,2012,147000.0,488000,黑,4,5,2000,2,手自排,1.0,SUM
4922,VW,PASSAT ,2009,110748.0,228000,灰,4,5,1800,2,自手排,1.0,SUM
4923,SUZUKI,SX4 4D,2012,118630.0,325000,白,5,5,1600,2,自排,1.0,SUM
4924,FORD,ESCAPE ,2006,196821.0,138000,灰,5,5,2300,2,自排,1.0,SUM
4925,BMW,X5 E70 ,2009,65936.0,598000,灰,5,5,3000,4,手自排,1.0,SUM
4926,HONDA,ACCORD ,2006,216989.0,135000,白,4,5,2000,2,自排,1.0,SUM
4927,BENZ,GLA-CLASS X156 ,2014,97854.0,969000,黑,5,5,1600,2,自手排,1.0,SUM
4928,VOLVO,XC60,2014,119041.0,799000,黑,5,5,2000,2,手自排,1.0,SUM
4929,VW,GOLF VI,2011,83083.0,688000,黑,5,5,2000,2,自手排,1.0,SUM
4930,SKODA,OCTAVIA ,2012,167755.0,298000,黑,5,5,1200,2,自手排,1.0,SUM
4931,TOYOTA,VIOS ,2007,177675.0,168000,白,4,5,1500,2,自排,1.0,SUM
4932,LEXUS,RX ,2013,196522.0,718000,黑,5,5,3500,4,手自排,1.0,SUM
4933,MINI,MINI HATCH 3D ,2014,102000.0,858000,白,3,4,2000,2,手自排,1.0,SUM
4934,MITSUBISHI,CANTER ,2012,162000.0,758000,藍,2,3,3000,2,手排,1.0,SUM
4935,AUDI,A6 C7 ,2014,120000.0,728000,黑,4,5,2000,2,手自排,1.0,SUM
4936,TOYOTA,CAMRY HYBRID ,2015,61851.0,658000,黑,4,5,2500,2,自排,1.0,SUM
4937,TOYOTA,LAND CRUISER PRADO,2018,6000.0,2180000,棕,5,7,4000,4,手自排,1.0,SUM
