,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_cylinderVolume,car_gear,verified,source
1083,TOYOTA,CAMRY,2008.0,179000.0,298000.0,白,2362.0,手自排,1.0,ISAVE
1091,SUZUKI,SWIFT,2007.0,192000.0,133000.0,灰,1490.0,自排,1.0,ISAVE
1093,TOYOTA,CAMRY,2007.0,130000.0,338000.0,黑,2362.0,手自排,1.0,ISAVE
1094,NISSAN,MARCH,2007.0,160000.0,198000.0,灰,1275.0,自排,1.0,ISAVE
1095,MITSUBISHI,COLT PLUS,2007.0,77558.0,138000.0,藍,1584.0,自排,1.0,ISAVE
1096,BMW,120I,2007.0,220000.0,198000.0,白,1995.0,手自排,1.0,ISAVE
1097,MITSUBISHI,SAVRIN,2007.0,80000.0,668000.0,銀,2378.0,手自排,1.0,ISAVE
1098,HONDA,CR-V,2007.0,139995.0,248000.0,黑,1997.0,自排,1.0,ISAVE
1099,MITSUBISHI,FREECA,2007.0,96511.0,198000.0,藍,1997.0,手排,1.0,ISAVE
1100,TOYOTA,CAMRY,2007.0,170000.0,178000.0,綠,1998.0,自排,1.0,ISAVE
1101,MASERATI,QUATTROPORTE,2007.0,113498.0,358000.0,黑,4200.0,手自排,1.0,ISAVE
1102,MAZDA,MAZDA 3,2007.0,130000.0,118000.0,灰,1598.0,手自排,1.0,ISAVE
1103,NISSAN,BLUEBIRD,2007.0,170000.0,198000.0,銀,1997.0,自排,1.0,ISAVE
1104,SUZUKI,SWIFT,2007.0,151000.0,168000.0,白,1490.0,自排,1.0,ISAVE
1105,TOYOTA,PREVIA,2007.0,147657.0,328000.0,棕,3456.0,手自排,1.0,ISAVE
1106,HONDA,CR-V,2007.0,168671.0,128000.0,銀,2354.0,自排,1.0,ISAVE
1107,MAZDA,TRIBUTE,2007.0,200000.0,148000.0,黑,2301.0,手自排,1.0,ISAVE
1108,LEXUS,LS460L,2007.0,91289.0,188000.0,黑,4608.0,手自排,1.0,ISAVE
1109,TOYOTA,ZACE,2007.0,220000.0,198000.0,銀,1781.0,自排,1.0,ISAVE
1110,BENZ,GL450,2007.0,158861.0,188000.0,白,4663.0,手自排,1.0,ISAVE
1111,VOLKSWAGEN,T5,2007.0,320000.0,438000.0,灰,1896.0,手排,1.0,ISAVE
1112,MAZDA,MAZDA 5,2007.0,150000.0,178000.0,黑,1999.0,手自排,1.0,ISAVE
1113,MINI,MINI COOPER,2007.0,69000.0,278000.0,紅,1598.0,手自排,1.0,ISAVE
1114,MAZDA,MAZDA 3,2007.0,130000.0,258000.0,黑,1999.0,手自排,1.0,ISAVE
1115,NISSAN,LIVINA,2007.0,137189.0,368000.0,灰,1598.0,手自排,1.0,ISAVE
1116,LEXUS,RX350,2007.0,136000.0,280000.0,藍,3456.0,手自排,1.0,ISAVE
1118,HYUNDAI,TUCSON,2007.0,150000.0,208000.0,黑,1979.0,手自排,1.0,ISAVE
1119,NISSAN,TIIDA,2007.0,90000.0,220000.0,黑,1797.0,自排,1.0,ISAVE
1120,BMW,X5,2007.0,200000.0,368000.0,灰,2993.0,手自排,1.0,ISAVE
1121,FORD,I-MAX,2007.0,157837.0,188000.0,灰,1999.0,手自排,1.0,ISAVE
1123,MITSUBISHI,COLT PLUS,2007.0,139878.0,298000.0,藍,1584.0,自排,1.0,ISAVE
1124,VOLVO,XC90,2007.0,190991.0,280000.0,銀,2400.0,手自排,1.0,ISAVE
1125,MITSUBISHI,COLT PLUS,2007.0,149000.0,188000.0,綠,1584.0,自排,1.0,ISAVE
1126,LEXUS,ES350,2007.0,124000.0,158000.0,銀,3456.0,手自排,1.0,ISAVE
1127,MAZDA,MAZDA 3,2007.0,199964.0,280000.0,黑,1999.0,手自排,1.0,ISAVE
1128,INFINITI,FX35,2007.0,132099.0,238000.0,銀,3498.0,手自排,1.0,ISAVE
1169,TOYOTA,PREVIA,2007.0,279296.0,488000.0,其它顏,3456.0,手自排,0.0,ISAVE
1170,TOYOTA,CAMRY,2007.0,86384.0,258000.0,銀,1998.0,自排,0.0,ISAVE
1171,LEXUS,RX350,2007.0,61000.0,158000.0,棕,3456.0,手自排,0.0,ISAVE
1180,LEXUS,IS250,2007.0,150000.0,238000.0,灰,2500.0,手自排,0.0,ISAVE
1183,BMW,320I,2007.0,89000.0,150000.0,銀,2000.0,自排,0.0,ISAVE
1184,VOLKSWAGEN,GOLF PLUS,2007.0,158830.0,178000.0,灰,1595.0,自排,0.0,ISAVE
1185,BMW,323I,2007.0,160000.0,258000.0,灰,2497.0,手自排,0.0,ISAVE
1186,HONDA,CIVIC,2007.0,21.0,1280000.0,灰,1799.0,手自排,0.0,ISAVE
1187,MAZDA,TRIBUTE,2007.0,48009.0,285000.0,棕,3000.0,自排,0.0,ISAVE
1189,LEXUS,ES350,2007.0,233496.0,138000.0,棕,3456.0,手自排,0.0,ISAVE
1190,NISSAN,MARCH,2007.0,115272.0,128000.0,棕,1275.0,自排,0.0,ISAVE
1191,LEXUS,IS250,2007.0,180000.0,98000.0,黑,2500.0,自排,0.0,ISAVE
1192,BENZ,C300,2007.0,100000.0,198000.0,黑,3000.0,手自排,0.0,ISAVE
1193,BMW,335I,2007.0,250000.0,428000.0,白,3000.0,自排,0.0,ISAVE
1194,DAIHATSU,TERIOS,2007.0,166000.0,278000.0,灰,1495.0,自排,0.0,ISAVE
1195,MITSUBISHI,SAVRIN,2007.0,140000.0,88000.0,黑,2378.0,手排,0.0,ISAVE
1196,SUBARU,FORESTER,2007.0,181251.0,188000.0,灰,1994.0,手自排,0.0,ISAVE
1198,BMW,323I,2007.0,130000.0,138000.0,其它顏,2497.0,自排,1.0,ISAVE
1199,FORD,TIERRA,2007.0,10000.0,258000.0,,1598.0,自排,0.0,ISAVE
1201,TOYOTA,WISH,2007.0,149185.0,368000.0,白,1998.0,手自排,0.0,ISAVE
1202,SUZUKI,VITARA,2007.0,94000.0,118000.0,銀,1995.0,自排,0.0,ISAVE
1204,TOYOTA,CAMRY,2007.0,170000.0,238000.0,黑,1998.0,自排,0.0,ISAVE
1205,TOYOTA,YARIS,2007.0,140000.0,208000.0,藍,1497.0,自排,0.0,ISAVE
1206,TOYOTA,ALTIS,2007.0,240000.0,178000.0,灰,1794.0,手自排,0.0,ISAVE
1207,INFINITI,FX35,2007.0,127000.0,218000.0,銀,3498.0,手自排,0.0,ISAVE
1208,HONDA,ACCORD,2007.0,250000.0,229000.0,黑,3000.0,自排,0.0,ISAVE
1209,TOYOTA,ALTIS,2007.0,2.0,169000.0,白,1794.0,自排,0.0,ISAVE
1211,MASERATI,GRANTURISMO S,2007.0,33019.0,388000.0,,4244.0,手自排,0.0,ISAVE
1212,TOYOTA,SIENNA,2007.0,98000.0,280000.0,綠,3456.0,自排,0.0,ISAVE
1213,NISSAN,TIIDA,2007.0,123264.0,488000.0,棕,1598.0,自排,0.0,ISAVE
1214,NISSAN,MARCH,2007.0,94000.0,260000.0,銀,1275.0,自排,0.0,ISAVE
1215,HYUNDAI,MATRIX,2007.0,171914.0,198000.0,黑,1798.0,手自排,0.0,ISAVE
1216,FORD,LIFE,2007.0,100000.0,148000.0,銀,1598.0,自排,0.0,ISAVE
1217,MITSUBISHI,COLT PLUS,2007.0,115000.0,228000.0,藍,1584.0,自排,0.0,ISAVE
1218,MITSUBISHI,VERYCA,2007.0,37656.0,240000.0,其它顏,1198.0,自排,0.0,ISAVE
1219,FORD,PR-Z,2007.0,244821.0,558000.0,紫,993.0,自排,0.0,ISAVE
1246,HONDA,CR-V,2007.0,300000.0,628000.0,黑,1997.0,手自排,1.0,ISAVE
1247,LEXUS,ES350,2007.0,130000.0,178000.0,銀,3456.0,手自排,1.0,ISAVE
1256,MAZDA,MAZDA 3,2006.0,236850.0,178000.0,紅,1598.0,手自排,1.0,ISAVE
1257,TOYOTA,ALTIS,2006.0,99503.0,398000.0,灰,1794.0,自排,1.0,ISAVE
1258,MAZDA,MAZDA 3,2006.0,165000.0,198000.0,藍,1999.0,手自排,1.0,ISAVE
1259,SUZUKI,SWIFT,2006.0,125968.0,168000.0,紅,1490.0,自排,1.0,ISAVE
1260,HONDA,CR-V,2006.0,206126.0,298000.0,灰,1998.0,自排,1.0,ISAVE
1261,HYUNDAI,TRAJET,2006.0,153201.0,198000.0,灰,1991.0,自排,1.0,ISAVE
1263,HONDA,CR-V,2006.0,244491.0,450000.0,白,1998.0,自排,1.0,ISAVE
1264,HONDA,CR-V,2006.0,190000.0,168000.0,灰,1998.0,自排,1.0,ISAVE
1265,TOYOTA,PREVIA,2006.0,156991.0,158000.0,銀,2362.0,手自排,1.0,ISAVE
1266,SAAB,9-5,2006.0,140000.0,498000.0,,2290.0,手自排,1.0,ISAVE
1267,MAZDA,MAZDA 5,2006.0,0.0,208000.0,黑,1999.0,手自排,1.0,ISAVE
1269,MAZDA,MPV,2006.0,140000.0,168000.0,黑,2967.0,自排,1.0,ISAVE
1271,TOYOTA,VIOS,2006.0,160000.0,375000.0,銀,1497.0,自排,1.0,ISAVE
1273,HONDA,CR-V,2006.0,225565.0,138000.0,灰,1998.0,自排,1.0,ISAVE
1274,HONDA,CIVIC,2006.0,172000.0,148000.0,灰,1799.0,手自排,1.0,ISAVE
1275,INFINITI,FX35,2006.0,220000.0,288000.0,灰,3500.0,手自排,1.0,ISAVE
1276,SUZUKI,SWIFT,2006.0,220000.0,298000.0,藍,1500.0,自排,1.0,ISAVE
1277,MITSUBISHI,SAVRIN,2006.0,153705.0,168000.0,白,2378.0,手自排,1.0,ISAVE
1278,HYUNDAI,TUCSON,2006.0,172000.0,368000.0,灰,1991.0,手自排,1.0,ISAVE
1279,TOYOTA,ZACE,2006.0,91327.0,168000.0,銀,1781.0,自排,1.0,ISAVE
1280,SUZUKI,LIANA,2006.0,146636.0,298000.0,藍,1586.0,自排,1.0,ISAVE
1281,FORD,FOCUS,2006.0,180000.0,178000.0,黑,1798.0,手自排,1.0,ISAVE
1282,SUZUKI,SWIFT,2006.0,110000.0,388000.0,紅,1490.0,自排,1.0,ISAVE
1283,BENZ,S350,2006.0,80121.0,228000.0,黑,3498.0,手自排,1.0,ISAVE
1284,VOLKSWAGEN,BEETLE,2006.0,110810.0,308000.0,紅,1588.0,自排,1.0,ISAVE
1285,MITSUBISHI,SAVRIN,2006.0,168092.0,368000.0,銀,1997.0,手自排,1.0,ISAVE
1318,HONDA,CR-V,2006.0,167585.0,268000.0,白,1998.0,自排,0.0,ISAVE
1319,HONDA,CR-V,2006.0,133110.0,138000.0,白,1998.0,手自排,1.0,ISAVE
1321,TOYOTA,CAMRY,2006.0,12.0,158000.0,黑,2995.0,手自排,0.0,ISAVE
1322,LEXUS,RX350,2006.0,202372.0,168000.0,銀,3456.0,自排,0.0,ISAVE
1323,MAZDA,MAZDA 3,2006.0,230000.0,188000.0,白,2000.0,手自排,0.0,ISAVE
1324,TOYOTA,ALTIS,2006.0,230000.0,188000.0,銀,1800.0,自排,0.0,ISAVE
1325,FORD,FOCUS,2006.0,180000.0,230000.0,灰,1798.0,自排,0.0,ISAVE
1326,FORD,FOCUS,2006.0,180000.0,268000.0,綠,1798.0,手自排,0.0,ISAVE
1327,SUZUKI,SOLIO,2006.0,136000.0,198000.0,白,1328.0,自排,0.0,ISAVE
1328,NISSAN,TEANA,2006.0,247868.0,228000.0,銀,1998.0,自排,0.0,ISAVE
1329,SUZUKI,SWIFT,2006.0,160000.0,198000.0,灰,1490.0,自排,0.0,ISAVE
1330,FORD,ESCAPE,2006.0,170000.0,360000.0,灰,2261.0,自排,0.0,ISAVE
1331,HONDA,CIVIC,2006.0,240000.0,98000.0,灰,1799.0,自排,0.0,ISAVE
1332,TOYOTA,ALTIS,2006.0,331450.0,150000.0,黑,1794.0,自排,0.0,ISAVE
1333,FORD,TIERRA,2006.0,140000.0,78000.0,銀,1598.0,自排,0.0,ISAVE
1334,TOYOTA,VIOS,2006.0,136264.0,218000.0,銀,1497.0,自排,0.0,ISAVE
1335,SUZUKI,SWIFT,2006.0,170000.0,178000.0,其它顏,1490.0,自排,0.0,ISAVE
1336,BMW,320D,2006.0,160169.0,208000.0,灰,1995.0,手自排,0.0,ISAVE
1337,TOYOTA,ALTIS,2006.0,210000.0,330000.0,銀,1794.0,自排,0.0,ISAVE
1338,HONDA,CR-V,2006.0,158193.0,250000.0,黑,1998.0,手排,0.0,ISAVE
1339,HONDA,CR-V,2006.0,165802.0,195000.0,灰,1998.0,自排,0.0,ISAVE
1340,FORD,TIERRA,2006.0,190721.0,168000.0,白,1598.0,手排,0.0,ISAVE
1367,TOYOTA,ZACE,2006.0,200000.0,428000.0,銀,1781.0,自排,1.0,ISAVE
1368,NISSAN,TIIDA,2006.0,250000.0,158000.0,黃,1797.0,手自排,1.0,ISAVE
1369,LEXUS,IS250,2006.0,243900.0,158000.0,白,2500.0,自排,1.0,ISAVE
1379,SUZUKI,SOLIO,2005.0,100000.0,138000.0,白,1328.0,自排,1.0,ISAVE
1380,FORD,ESCAPE,2005.0,236650.0,118000.0,其它顏,2261.0,手自排,1.0,ISAVE
1381,VOLKSWAGEN,GOLF,2005.0,158921.0,250000.0,灰,1595.0,手自排,1.0,ISAVE
1382,FORD,FOCUS,2005.0,150000.0,380000.0,灰,1798.0,手自排,1.0,ISAVE
1383,NISSAN,MARCH,2005.0,137253.0,168000.0,銀,1275.0,自排,1.0,ISAVE
1384,MAZDA,MAZDA 3,2005.0,130000.0,118000.0,銀,1999.0,手自排,1.0,ISAVE
1385,PROTON,JUMBUCK,2005.0,229188.0,468000.0,藍,1468.0,手排,1.0,ISAVE
1386,TOYOTA,WISH,2005.0,169740.0,98000.0,,1998.0,手自排,1.0,ISAVE
1387,TOYOTA,ALTIS,2005.0,99267.0,258000.0,銀,1794.0,自排,1.0,ISAVE
1388,MITSUBISHI,SAVRIN,2005.0,90000.0,490000.0,銀,2378.0,手自排,1.0,ISAVE
1389,SUZUKI,VITARA,2005.0,74871.0,148000.0,黑,1995.0,自排,1.0,ISAVE
1390,MITSUBISHI,VERYCA,2005.0,53518.0,158000.0,,1198.0,自排,1.0,ISAVE
1391,TOYOTA,VIOS,2005.0,190000.0,68000.0,銀,1497.0,自排,1.0,ISAVE
1392,MAZDA,MAZDA 3,2005.0,150000.0,168000.0,藍,1999.0,手自排,1.0,ISAVE
1393,TOYOTA,ZACE,2005.0,51620.0,290000.0,銀,1781.0,自排,1.0,ISAVE
1394,MAZDA,MAZDA 3,2005.0,140000.0,270000.0,藍,1999.0,手自排,1.0,ISAVE
1395,ISUZU,ELF,2005.0,342312.0,198000.0,,2999.0,手排,1.0,ISAVE
1396,MITSUBISHI,FREECA,2005.0,178513.0,598000.0,藍,1997.0,手排,1.0,ISAVE
1397,PEUGEOT,1007,2005.0,185000.0,288000.0,棕,1360.0,手自排,1.0,ISAVE
1398,FORD,FOCUS,2005.0,150000.0,658000.0,黑,1798.0,手自排,1.0,ISAVE
1399,LEXUS,RX330,2005.0,298812.0,480000.0,棕,3311.0,自排,1.0,ISAVE
1430,LEXUS,RX330,2005.0,173000.0,77000.0,黑,3311.0,自排,0.0,ISAVE
1435,PEUGEOT,307,2005.0,165000.0,178000.0,黑,1587.0,手自排,0.0,ISAVE
1438,MITSUBISHI,SAVRIN,2005.0,290000.0,158000.0,黑,1997.0,自排,0.0,ISAVE
1439,VOLVO,XC90,2005.0,139000.0,168000.0,灰,2922.0,自排,0.0,ISAVE
1440,AUDI,TT COUPE,2005.0,177668.0,100000.0,銀,1800.0,自排,0.0,ISAVE
1441,TOYOTA,ALTIS,2005.0,350000.0,150000.0,黑,1794.0,自排,0.0,ISAVE
1442,BMW,630I,2005.0,206884.0,98000.0,銀,3000.0,自排,0.0,ISAVE
1443,MINI,COOPER,2005.0,208221.0,358000.0,黑,1598.0,自排,0.0,ISAVE
1446,HYUNDAI,TUCSON,2005.0,210000.0,88000.0,黑,2000.0,自排,0.0,ISAVE
1447,NISSAN,MARCH,2005.0,135270.0,158000.0,銀,1275.0,自排,0.0,ISAVE
1448,TOYOTA,VIOS,2005.0,177401.0,178000.0,白,1497.0,自排,0.0,ISAVE
1449,HONDA,CR-V,2005.0,130000.0,158000.0,灰,1998.0,自排,0.0,ISAVE
1450,MAZDA,MAZDA 3,2005.0,157090.0,138000.0,藍,1598.0,手自排,0.0,ISAVE
1452,DAIHATSU,TERIOS,2005.0,110000.0,158000.0,紅,1298.0,自排,0.0,ISAVE
1453,TOYOTA,VIOS,2005.0,240000.0,128000.0,黑,1497.0,自排,0.0,ISAVE
1454,TOYOTA,ALTIS,2005.0,200000.0,188000.0,白,1794.0,自排,0.0,ISAVE
1455,BENZ,S350,2005.0,128000.0,298000.0,,3498.0,手排,0.0,ISAVE
1456,MITSUBISHI,SAVRIN,2005.0,149796.0,98000.0,銀,1998.0,自排,0.0,ISAVE
1457,NISSAN,X-TRAIL,2005.0,190000.0,298000.0,黑,1998.0,自排,0.0,ISAVE
1458,FORD,FOCUS,2005.0,17.0,180000.0,灰,1798.0,手自排,0.0,ISAVE
1459,TOYOTA,PREVIA,2005.0,160000.0,180000.0,銀,2362.0,自排,0.0,ISAVE
1460,FORD,ESCAPE,2005.0,180000.0,258000.0,銀,2261.0,手自排,0.0,ISAVE
1461,SSANGYONG,MUSSO,2005.0,193201.0,238000.0,銀,2874.0,自排,0.0,ISAVE
1462,INFINITI,FX35,2005.0,140000.0,98000.0,灰,3498.0,手自排,0.0,ISAVE
1463,FORD,ESCORT,2005.0,125000.0,230000.0,棕,2261.0,自排,0.0,ISAVE
1464,FORD,LIFE,2005.0,200000.0,330000.0,銀,1598.0,自排,0.0,ISAVE
1465,MAZDA,MAZDA 3,2005.0,200000.0,323000.0,藍,1999.0,自排,0.0,ISAVE
1466,FORD,FOCUS,2005.0,180000.0,190000.0,銀,1798.0,自排,0.0,ISAVE
1467,SSANGYONG,KYRON,2005.0,248000.0,115000.0,銀,2696.0,自排,0.0,ISAVE
1468,MITSUBISHI,SAVRIN,2005.0,87348.0,168000.0,黑,1997.0,手自排,0.0,ISAVE
1469,TOYOTA,ZACE,2005.0,128779.0,135000.0,銀,1781.0,自排,0.0,ISAVE
1470,MITSUBISHI,LANCER,2005.0,249266.0,138000.0,黑,1584.0,手自排,0.0,ISAVE
1471,MITSUBISHI,VERYCA,2005.0,152732.0,138000.0,白,1198.0,手排,0.0,ISAVE
1497,FORD,ESCAPE,2005.0,180000.0,108000.0,黑,2261.0,自排,1.0,ISAVE
1498,TOYOTA,VIOS,2005.0,178000.0,180000.0,白,1497.0,自排,1.0,ISAVE
1499,SUZUKI,SOLIO,2005.0,258000.0,138000.0,黑,1328.0,自排,1.0,ISAVE
1500,TOYOTA,ALTIS,2005.0,174000.0,158000.0,銀,1794.0,手自排,1.0,ISAVE
1501,MITSUBISHI,CANTER,2005.0,210000.0,150000.0,藍,2835.0,手排,1.0,ISAVE
1502,MITSUBISHI,VIRAGE,2005.0,170000.0,118000.0,黑,1834.0,手自排,1.0,ISAVE
1512,MITSUBISHI,PAJERO,2004.0,140000.0,150000.0,銀,3828.0,手自排,0.0,ISAVE
1513,SUZUKI,ESCUDO,2004.0,78435.0,130000.0,白,1590.0,自排,0.0,ISAVE
1514,MITSUBISHI,CANTER,2004.0,358917.0,188000.0,,2835.0,手排,0.0,ISAVE
1515,LEXUS,RX330,2004.0,180000.0,108000.0,金,3311.0,手自排,0.0,ISAVE
1516,TOYOTA,VIOS,2004.0,161214.0,145000.0,銀,1497.0,自排,0.0,ISAVE
1517,FORD,ESCAPE,2004.0,73337.0,128000.0,棕,2261.0,自排,0.0,ISAVE
1518,NISSAN,X-TRAIL,2004.0,177292.0,170000.0,黑,1998.0,自排,0.0,ISAVE
1519,LEXUS,RX330,2004.0,130000.0,158000.0,銀,3311.0,自排,0.0,ISAVE
1520,PEUGEOT,307CC,2004.0,125000.0,285000.0,銀,1997.0,手自排,0.0,ISAVE
1521,AUDI,A6,2004.0,110000.0,128000.0,灰,2393.0,手自排,0.0,ISAVE
1522,FORD,ESCAPE,2004.0,290000.0,88000.0,,2261.0,手自排,0.0,ISAVE
1523,LEXUS,RX330,2004.0,91000.0,128000.0,銀,3311.0,手自排,0.0,ISAVE
1536,TOYOTA,CAMRY,2004.0,172004.0,138000.0,銀,1998.0,自排,0.0,ISAVE
1537,BENZ,E320,2004.0,120000.0,98000.0,黑,3199.0,手自排,0.0,ISAVE
1538,NISSAN,MARCH,2004.0,18.0,350000.0,白,1275.0,自排,0.0,ISAVE
1539,LEXUS,ES330,2004.0,395236.0,280000.0,黑,3311.0,自排,1.0,ISAVE
1541,MAZDA,MAZDA 6,2004.0,170000.0,158000.0,白,2000.0,自排,1.0,ISAVE
1542,SUBARU,FORESTER,2004.0,127828.0,98000.0,銀,2457.0,自排,1.0,ISAVE
1543,MITSUBISHI,SAVRIN,2004.0,124000.0,128000.0,黑,1997.0,自排,1.0,ISAVE
1544,TOYOTA,ZACE,2004.0,216846.0,330000.0,銀,1781.0,自排,1.0,ISAVE
1545,MAZDA,TRIBUTE,2004.0,97000.0,128000.0,灰,1988.0,自排,1.0,ISAVE
1546,DAIHATSU,TERIOS,2004.0,180000.0,348000.0,,1298.0,自排,1.0,ISAVE
1547,SUZUKI,VITARA,2004.0,97000.0,599000.0,棕,2493.0,自排,1.0,ISAVE
1548,BMW,530I,2004.0,187000.0,158000.0,黑,2979.0,手自排,1.0,ISAVE
1549,HYUNDAI,MATRIX,2004.0,150000.0,178000.0,銀,1599.0,自排,1.0,ISAVE
1550,FORD,FOCUS,2004.0,260000.0,148000.0,黑,1798.0,自排,1.0,ISAVE
1551,TOYOTA,ZACE,2004.0,130254.0,268000.0,藍,1781.0,手排,1.0,ISAVE
1552,MITSUBISHI,VERYCA,2004.0,161825.0,198000.0,白,1198.0,手排,0.0,ISAVE
1553,MITSUBISHI,VERYCA,2004.0,56020.0,188000.0,白,1198.0,手排,0.0,ISAVE
1564,MITSUBISHI,SPACE GEAR,2004.0,260000.0,120000.0,棕,2350.0,自排,0.0,ISAVE
1565,HONDA,ACCORD,2004.0,23.0,100000.0,黑,2997.0,手自排,0.0,ISAVE
1568,LEXUS,SC430,2003.0,147870.0,458000.0,,4293.0,自排,0.0,ISAVE
1569,TOYOTA,VIOS,2003.0,77990.0,160000.0,,1497.0,自排,0.0,ISAVE
1570,MITSUBISHI,VERYCA,2003.0,240000.0,148000.0,藍,1198.0,手排,0.0,ISAVE
1571,MITSUBISHI,LANCER,2003.0,160000.0,50000.0,灰,1584.0,手自排,0.0,ISAVE
1581,LEXUS,IS200,2003.0,220000.0,256000.0,銀,1988.0,自排,1.0,ISAVE
1582,BMW,530I,2003.0,280432.0,88000.0,棕,2996.0,手自排,1.0,ISAVE
1583,NISSAN,X-TRAIL,2003.0,258142.0,148000.0,棕,2488.0,自排,1.0,ISAVE
1584,MITSUBISHI,SAVRIN,2003.0,160000.0,98000.0,棕,1997.0,自排,1.0,ISAVE
1585,BENZ,C240,2003.0,303807.0,158000.0,銀,2597.0,手自排,1.0,ISAVE
1586,MAZDA,TRIBUTE,2003.0,117169.0,228000.0,黑,1988.0,自排,1.0,ISAVE
1587,MAZDA,MAZDA 6,2003.0,250000.0,68000.0,白,1999.0,自排,1.0,ISAVE
1588,MITSUBISHI,CHALLENGER,2003.0,225512.0,38000.0,其它顏,2972.0,自排,0.0,ISAVE
1589,BENZ,SL350,2003.0,150000.0,280000.0,黑,3725.0,手自排,0.0,ISAVE
1590,BENZ,S350,2003.0,91656.0,168000.0,黑,3724.0,手自排,0.0,ISAVE
1591,FORD,ESCAPE,2003.0,220000.0,98000.0,黑,2967.0,自排,0.0,ISAVE
1592,MITSUBISHI,FREECA,2003.0,220000.0,248000.0,銀,1997.0,自排,0.0,ISAVE
1593,MITSUBISHI,COLT PLUS,2003.0,169649.0,88000.0,銀,2350.0,自排,0.0,ISAVE
1594,MAZDA,TRIBUTE,2003.0,67866.0,158000.0,銀,2967.0,自排,0.0,ISAVE
1602,SUZUKI,SOLIO,2003.0,183000.0,138000.0,灰,1328.0,自排,0.0,ISAVE
1603,LEXUS,RX330,2003.0,350000.0,98000.0,棕,3311.0,手自排,0.0,ISAVE
1605,BMW,X5,2003.0,95000.0,218000.0,黑,2979.0,手自排,1.0,ISAVE
1608,MITSUBISHI,CHALLENGER,2002.0,201326.0,168000.0,白,2972.0,自排,1.0,ISAVE
1619,BENZ,C240,2002.0,170000.0,58000.0,黑,2600.0,手自排,0.0,ISAVE
1620,FORD,ESCAPE,2002.0,111383.0,550000.0,棕,1988.0,自排,0.0,ISAVE
1621,VOLKSWAGEN,T4,2002.0,240000.0,128000.0,灰,2461.0,自排,0.0,ISAVE
1630,TOYOTA,HIACE,2002.0,169000.0,99000.0,藍,2694.0,手排,0.0,ISAVE
1631,VOLKSWAGEN,LUPO,2002.0,105000.0,108000.0,黃,1390.0,自排,0.0,ISAVE
1633,DAIHATSU,TERIOS,2001.0,182535.0,128000.0,銀,1298.0,自排,1.0,ISAVE
1634,MITSUBISHI,SPACE GEAR,2001.0,144160.0,128000.0,綠,2350.0,手排,1.0,ISAVE
1635,AUDI,ALLROAD,2001.0,85128.0,158000.0,黑,2671.0,手自排,0.0,ISAVE
1639,FORD,ACTIVA,2001.0,118000.0,88000.0,黑,1598.0,自排,1.0,ISAVE
1642,SUBARU,FORESTER,2001.0,91781.0,168000.0,白,2457.0,自排,0.0,ISAVE
1645,NISSAN,Q-RV,2001.0,160000.0,208000.0,黑,1998.0,自排,0.0,ISAVE
1646,BENZ,S320L,2001.0,180000.0,48000.0,黑,3199.0,自排,0.0,ISAVE
1655,SAAB,9-3,2000.0,110000.0,88000.0,紅,1985.0,手自排,0.0,ISAVE
1656,SUZUKI,ESCUDO,2000.0,214036.0,250000.0,綠,1590.0,自排,0.0,ISAVE
1657,HONDA,FERIO,2000.0,250000.0,138000.0,紅,1668.0,自排,0.0,ISAVE
1662,TOYOTA,ZACE,2000.0,176000.0,50000.0,銀,2438.0,自排,0.0,ISAVE
1665,SUZUKI,ESCUDO,1999.0,0.0,188000.0,紅,1590.0,自排,1.0,ISAVE
1667,TOYOTA,CELICA,1998.0,178140.0,158000.0,銀,2164.0,自排,1.0,ISAVE
1670,BMW,523I,1998.0,528016.0,488000.0,其它顏,2494.0,手排,0.0,ISAVE
1671,TOYOTA,PREMIO,1998.0,220000.0,188000.0,銀,1998.0,自排,0.0,ISAVE
1672,MITSUBISHI,PAJERO,1998.0,230446.0,97000.0,藍,2972.0,自排,0.0,ISAVE
1673,MITSUBISHI,VARICA,1998.0,165686.0,978000.0,紅,1094.0,手排,0.0,ISAVE
1682,TOYOTA,CAMRY,1997.0,130000.0,198000.0,綠,2995.0,自排,0.0,ISAVE
1684,TOYOTA,TERCEL,1997.0,132090.0,158000.0,白,1497.0,自排,0.0,ISAVE
