,auto_brand_en,item_kind_name_en,car_year,car_mileage,car_price,source
33679,Mercedes-Benz,C-Class Sedan,2016,5,1200000,8891
33680,Mercedes-Benz,C-Class Sedan,2017,30000,1350000,8891
33681,BMW,5-Series Sedan,2018,10000,1780000,8891
33682,Hyundai,Elantra,2012,90000,300000,8891
33683,Toyota,Corolla Altis,2012,97000,288000,8891
33684,Nissan,Tiida,2018,48000,458000,8891
33685,Skoda,Fabia,2016,93000,438000,8891
33686,Nissan,Sentra,2017,87000,458000,8891
33687,Honda,Fit,2016,175000,368000,8891
33688,Volkswagen,Tiguan,2012,160000,0,8891
33689,Mercedes-Benz,E-Class Sedan,2018,65000,0,8891
33690,Porsche,Cayenne S,2011,50000,1080000,8891
33691,Honda,Civic,2007,175000,198000,8891
33692,Mitsubishi,Savrin,2002,100000,58000,8891
33693,Honda,Civic,2013,112000,438000,8891
33694,Ford,Kuga,2021,1047,1018000,8891
33695,Mercedes-Benz,S-Class Sedan,2008,150000,380000,8891
33696,Volkswagen,Golf GTI,2011,110000,0,8891
33697,Lexus,IS,2004,180000,198000,8891
33698,BMW,3-Series Sedan,2004,120000,248000,8891
33699,Mercedes-Benz,E-Class Estate,2000,250000,145000,8891
33700,Mercedes-Benz,C-Class Coupe,2011,100000,300000,8891
33701,Lexus,RX,2012,170000,490000,8891
33702,Lexus,CT,2011,140000,398000,8891
33703,Mazda,CX-3,2016,59000,568000,8891
33704,Volkswagen,Touran,2016,65000,595000,8891
33705,Mercedes-Benz,E-Class Sedan,2002,130000,178000,8891
33706,Mercedes-Benz,CLS,2011,110000,828000,8891
33707,Mitsubishi,Outlander,2009,119000,228000,8891
33708,Mitsubishi,Zinger,2010,103000,198000,8891
33709,Nissan,Sentra,2005,40000,98000,8891
33710,Nissan,Teana,2011,230000,188000,8891
33711,BMW,M5,2018,14000,3500000,8891
33712,Mercedes-Benz,E-Class Sedan,2020,3000,0,8891
33713,Nissan,Teana,2011,198000,170000,8891
33714,Porsche,Macan S,2019,23000,3180000,8891
33715,Ford,Kuga,2015,40000,568000,8891
33716,BMW,7-Series,2009,130000,540000,8891
33717,Toyota,Prius C,2014,130000,398000,8891
33718,Lexus,NX,2015,79000,1128000,8891
33719,Toyota,Camry,2017,78000,630000,8891
33720,BMW,M3,2002,240000,1500000,8891
33721,Luxgen,U6 GT,2018,10000,648000,8891
33722,Mercedes-Benz,GLC,2018,30000,1730000,8891
33723,Mercedes-Benz,E-Class Sedan,2017,30000,1780000,8891
33724,Toyota,Wish,2005,140000,165000,8891
33725,CMC,Magic,2001,334000,138000,8891
33726,Alfa Romeo,Stelvio,2018,32000,0,8891
33727,Mitsubishi,Delica廂車,1998,485000,198000,8891
33728,Mercedes-Benz,C-Class Sedan,2004,170000,190000,8891
33729,Mitsubishi,Delica廂車,2002,78000,258000,8891
33730,Ford,Escape,2013,121000,250000,8891
33731,BMW,7-Series,2001,130000,200000,8891
33732,BMW,X5,2011,200000,628000,8891
33733,Luxgen,7 SUV,2010,50000,198000,8891
33734,Ford,Focus,2010,139000,135000,8891
33735,Suzuki,Solio,2002,140000,88000,8891
33736,Honda,Fit,2015,60000,428000,8891
33737,Ford,Focus,2016,20000,510000,8891
33738,Ford,Kuga,2017,30000,510000,8891
33739,BMW,X5,2009,180000,478000,8891
33740,Mercedes-Benz,C-Class Coupe,2016,72000,1980000,8891
33741,BMW,3-Series Sedan,2007,90000,380000,8891
33742,Hyundai,Porter,2017,42000,478000,8891
33743,Toyota,RAV4,2014,70000,568000,8891
33744,Mazda,6,2017,100000,0,8891
33745,Skoda,Fabia,2016,66000,438000,8891
33746,Mercedes-Benz,C-Class Sedan,2007,165000,340000,8891
33747,Skoda,Superb,2010,175000,220000,8891
33748,Honda,Fit,2011,140000,328000,8891
33749,Toyota,Corolla Altis X,2016,70000,498000,8891
33750,Volkswagen,Passat,2010,70000,178000,8891
33751,Volkswagen,Golf,2010,150000,200000,8891
33752,Toyota,Vios,2013,71000,210000,8891
33753,Toyota,Prius,2013,160000,388000,8891
33754,Infiniti,G35,2005,180000,180000,8891
33755,Mercedes-Benz,C-Class Sedan,2015,87000,998000,8891
33756,Mini,Countryman JCW,2014,130000,918000,8891
33757,Porsche,Macan GTS,2016,70000,0,8891
33758,Volkswagen,Passat,2011,160000,0,8891
33759,Mercedes-Benz,C-Class Sedan,2015,90000,1188000,8891
33760,Volvo,S60,2012,164000,320000,8891
33761,Mercedes-Benz,SLK,2011,130000,0,8891
33762,Ford,Focus,2019,20000,798000,8891
33763,Mercedes-Benz,E-Class Sedan,2006,80000,388000,8891
33764,Mercedes-Benz,CLS,2011,52000,1580000,8891
33765,Ford,Focus,2013,113000,338000,8891
33766,Mercedes-Benz,R-Class,2006,100000,0,8891
33767,Toyota,Innova,2014,69000,348000,8891
33768,Mitsubishi,Zinger,2009,150000,0,8891
33769,Mercedes-Benz,C-Class Sedan,2011,150000,0,8891
33770,Audi,A4 Avant,2012,110000,798000,8891
33771,BMW,4-Series Coupe,2013,70000,960000,8891
33772,Mitsubishi,Outlander,2014,196000,328000,8891
33773,Toyota,Camry Hybrid,2014,47000,558000,8891
33774,Audi,Q3,2015,68000,0,8891
33775,BMW,4-Series Convertible,2016,93000,1598000,8891
33776,BMW,3-Series Sedan,2016,30000,0,8891
33777,Porsche,Panamera,2012,64000,0,8891
33778,BMW,5-Series Sedan,2012,110000,0,8891
33779,Mercedes-Benz,M-Class,2012,78000,0,8891
33780,Toyota,Corolla Altis,2015,35000,398000,8891
33781,Mitsubishi,Lancer Fortis,2010,170000,195000,8891
33782,Mitsubishi,Zinger,2012,160000,195000,8891
33783,Honda,Fit,2015,45000,0,8891
33784,Mazda,CX-5,2015,90000,0,8891
33785,Suzuki,Vitara,2017,70000,0,8891
33786,BMW,1-Series Hatchback,2013,110000,0,8891
33787,BMW,X7,2019,24000,0,8891
33788,Volvo,V40,2016,60000,0,8891
33789,BMW,4-Series Gran Coupé,2016,40000,0,8891
33790,Nissan,Sentra,2014,100000,0,8891
33791,Toyota,Camry Hybrid,2015,50000,0,8891
33792,BMW,4-Series Gran Coupé,2015,100000,0,8891
33793,Ford,Kuga,2015,50000,0,8891
33794,Toyota,Yaris,2012,180000,238000,8891
33795,BMW,X6,2011,130000,0,8891
33796,BMW,5-Series Sedan,2014,50000,0,8891
33797,Nissan,Livina,2016,40000,0,8891
33798,Mercedes-Benz,GLK,2010,120000,0,8891
33799,Toyota,Corolla Altis,2016,20000,0,8891
33800,BMW,3-Series Sedan,2017,20000,0,8891
33801,Toyota,Corolla Altis,2013,60000,0,8891
33802,Mitsubishi,Outlander,2016,39000,0,8891
33803,Toyota,RAV4,2014,45000,0,8891
33804,Toyota,Yaris,2015,80000,0,8891
33805,Mazda,2,2016,48000,0,8891
33806,Toyota,RAV4,2017,50000,0,8891
33807,Hyundai,Tucson,2018,40000,0,8891
33808,Lexus,ES,2016,70000,0,8891
33809,BMW,X6,2008,160000,0,8891
33810,Toyota,Sienna,2015,100000,868000,8891
33811,Mercedes-Benz,E-Class Estate,2014,70000,0,8891
33812,Mitsubishi,Colt Plus,2016,40000,0,8891
33813,Toyota,Yaris,2011,72000,250000,8891
33814,Toyota,Yaris,2016,60000,0,8891
33815,Ford,Focus,2012,60000,0,8891
33816,Toyota,Corolla Altis,2017,30000,0,8891
33817,Mazda,5,2010,100000,0,8891
33818,Toyota,Vios,2016,70000,0,8891
33819,Toyota,Yaris,2017,36000,318000,8891
33820,BMW,7-Series,2013,80000,0,8891
33821,Mercedes-Benz,C-Class Sedan,2016,63000,1380000,8891
33822,Mini,Countryman JCW,2014,129000,938000,8891
33823,Subaru,Forester,2013,210000,338000,8891
33824,Land Rover,Defender,2020,4200,3280000,8891
33825,Volkswagen,Golf,2014,170000,419000,8891
33826,Honda,CR-V,2015,48000,628000,8891
33827,Mercedes-Benz,E-Class Estate,2019,11000,0,8891
33828,Toyota,Corolla Altis,2017,35000,388000,8891
33829,Honda,City,2015,42000,378000,8891
33830,Toyota,Wish,2006,80000,218000,8891
33831,Toyota,Corolla Altis,2003,190000,110000,8891
33832,Mercedes-Benz,E-Class Sedan,2004,230000,268000,8891
33833,Mercedes-Benz,A-Class,2018,15000,0,8891
33834,Porsche,718 Cayman,2016,30000,2690000,8891
33835,Toyota,Yaris,2009,180000,198000,8891
33836,Nissan,Altima,2019,6600,950000,8891
33837,BMW,5-Series Sedan,2015,58000,0,8891
33838,Mercedes-Benz,CLA,2014,53000,930000,8891
33839,Mercedes-Benz,E-Class Sedan,2017,50000,1628000,8891
33840,Mercedes-Benz,M-Class,2014,170000,880000,8891
33841,BMW,M4,2014,61000,2230000,8891
33842,Nissan,Tiida,2011,161000,238000,8891
33843,Mercedes-Benz,M-Class,2013,120000,1080000,8891
33844,BMW,3-Series Sedan,2012,158000,738000,8891
33845,Mercedes-Benz,GLC,2017,29000,0,8891
33846,Mercedes-Benz,GLA,2018,31000,0,8891
33847,Mercedes-Benz,GLA,2020,220,0,8891
33848,BMW,X3,2018,13000,0,8891
33849,Mercedes-Benz,C-Class Estate,2017,20000,0,8891
33850,Mercedes-Benz,C-Class Sedan,2016,65000,0,8891
33851,Mercedes-Benz,GLE,2020,14000,0,8891
33852,Mercedes-Benz,E-Class Sedan,2017,46000,0,8891
33853,BMW,3-Series Sedan,2019,7507,0,8891
33854,BMW,5-Series Sedan,2017,42000,0,8891
33855,Mercedes-Benz,E-Class Coupe,2011,190000,680000,8891
33856,Mercedes-Benz,C-Class Sedan,2014,100000,1150000,8891
33857,BMW,4-Series Gran Coupé,2015,63000,1188000,8891
33858,Volkswagen,Tiguan,2012,52000,368000,8891
33859,Toyota,Corolla Altis,2016,72000,458000,8891
33860,Porsche,Cayenne GTS,2009,99000,588000,8891
33861,Kia,Soul,2018,58000,568000,8891
33862,Mercedes-Benz,CLA,2017,30000,1450000,8891
33863,Kia,Soul,2018,58000,568000,8891
33864,BMW,5-Series Sedan,2015,100000,998000,8891
33865,BMW,1-Series Hatchback,2015,63000,738000,8891
33866,Isuzu,Elf,2006,150000,388000,8891
33867,Volkswagen,Passat,2011,65000,318000,8891
33868,Mercedes-Benz,E-Class Estate,2013,170000,1130000,8891
33869,Mercedes-Benz,E-Class Sedan,2012,90000,858000,8891
33870,Mercedes-Benz,C-Class Estate,2019,3000,1888000,8891
33871,BMW,M2,2017,27000,1980000,8891
33872,Toyota,Corolla Altis,2016,125000,428000,8891
33873,Mercedes-Benz,C-Class Sedan,2012,140000,618000,8891
33874,Mercedes-Benz,C-Class Sedan,2011,160000,518000,8891
33875,Honda,Civic K12,2010,156000,338000,8891
33876,Mercedes-Benz,C-Class Sedan,2016,71000,1230000,8891
33877,Toyota,RAV4,2015,79000,628000,8891
33878,Mercedes-Benz,GLA,2017,70000,0,8891
33879,Mercedes-Benz,E-Class Sedan,2016,70000,0,8891
33880,Mercedes-Benz,C-Class Sedan,2011,180000,0,8891
33881,Skoda,Yeti,2013,30000,398000,8891
33882,Ford,Fiesta,2013,98000,288000,8891
33883,Toyota,RAV4,2011,60000,458000,8891
33884,Luxgen,7 MPV,2011,110000,298000,8891
33885,BMW,5-Series Sedan,2011,160000,668000,8891
33886,Lexus,ES,2018,30000,0,8891
33887,Subaru,BRZ,2017,14000,1058000,8891
33888,BMW,5-Series Touring,2018,47000,0,8891
33889,Mercedes-Benz,E-Class Estate,2017,47000,0,8891
33890,Nissan,LEAF,2019,7777,970000,8891
33891,Maserati,Quattroporte,2007,113000,658000,8891
33892,Mercedes-Benz,A-Class,2019,6000,1478000,8891
33893,Volvo,V60,2012,260000,350000,8891
33894,Porsche,Panamera,2017,14000,0,8891
33895,BMW,8-Series Gran Coupe,2020,9286,0,8891
33896,BMW,4-Series Gran Coupé,2016,66000,0,8891
33897,BMW,7-Series,2019,23000,0,8891
33898,Skoda,Yeti,2013,168000,328000,8891
33899,Mercedes-Benz,E-Class Estate,2019,21000,0,8891
33900,Lexus,RX,2016,90000,1188000,8891
33901,BMW,5-Series Sedan,2017,46000,1860000,8891
33902,Mercedes-Benz,C-Class Sedan,2017,40000,2190000,8891
33903,Luxgen,U5,2017,27000,350000,8891
33904,Toyota,Yaris,2020,12000,450000,8891
33905,Honda,CR-V,2012,60000,488000,8891
33906,BMW,M4,2014,80000,1890000,8891
33907,Mitsubishi,Lancer Fortis,2014,140000,298000,8891
33908,Mercedes-Benz,E-Class Sedan,2020,12000,2160000,8891
33909,Nissan,Tiida,2010,130000,0,8891
33910,Mercedes-Benz,GLE,2020,6000,3900000,8891
33911,Audi,A3 Sedan,2014,120000,580000,8891
33912,Ford,Focus,2019,24000,538000,8891
33913,Porsche,718 Cayman,2018,31000,2790000,8891
33914,Alfa Romeo,Giulietta,2012,69000,0,8891
33915,Alfa Romeo,159,2008,78000,0,8891
33916,Alfa Romeo,Mito,2016,59000,0,8891
33917,Mercedes-Benz,C-Class Sedan,2008,100000,418000,8891
33918,Fiat,500,2016,40000,0,8891
33919,Fiat,Panda,2018,100,0,8891
33920,Porsche,718 Boxster,2017,27000,2790000,8891
33921,BMW,7-Series,2006,80000,0,8891
33922,BMW,7-Series,2005,178000,0,8891
33923,BMW,X6,2013,36000,1690000,8891
33924,BMW,7-Series,2004,100000,0,8891
33925,BMW,8-Series Gran Coupe,2020,1100,6180000,8891
33926,Mercedes-Benz,C-Class Coupe,2019,25000,2680000,8891
33927,Volkswagen,Sportsvan,2016,87000,598000,8891
33928,Toyota,Hilux,2020,20000,0,8891
33929,Smart,Forfour,2016,75000,480000,8891
33930,BMW,2-Series Gran Coupe,2020,6000,1550000,8891
33931,BMW,3-Series Sedan,2018,40000,1030000,8891
33932,Mercedes-Benz,A-Class,2018,30000,0,8891
33933,Toyota,Yaris,2012,80000,268000,8891
33934,BMW,1-Series Hatchback,2010,150000,458000,8891
33935,Mercedes-Benz,C-Class Sedan,2014,98000,798000,8891
33936,BMW,4-Series Coupe,2017,50000,1190000,8891
33937,Mercedes-Benz,C-Class Sedan,2016,40000,1430000,8891
33938,Lexus,RX,2006,180000,280000,8891
33939,Maserati,Quattroporte,2007,150000,600000,8891
33940,Mercedes-Benz,GLC,2016,40000,1520000,8891
33941,Mitsubishi,Freeca,2004,228000,138000,8891
33942,Mercedes-Benz,B-Class,2013,80000,628000,8891
33943,CMC,Veryca貨車,2006,294000,228000,8891
33944,Mercedes-Benz,E-Class Sedan,2012,57000,890000,8891
33945,DFSK,Fuwin,2017,46000,258000,8891
33946,Mercedes-Benz,E-Class Coupe,2014,33000,0,8891
33947,Mercedes-Benz,GLK,2014,48000,1180000,8891
33948,BMW,X1,2016,116000,950000,8891
33949,Porsche,718 Cayman,2018,22000,2980000,8891
33950,BMW,3-Series GT,2018,25000,1480000,8891
33951,Toyota,RAV4,2009,110000,358000,8891
33952,BMW,3-Series Sedan,2020,2500,0,8891
33953,Citroen,C2,2005,59000,238000,8891
33954,Mercedes-Benz,S-Class Sedan,2017,18000,0,8891
33955,Lamborghini,Huracan LP580-2,2016,22000,0,8891
33956,Toyota,Camry,2015,69000,538000,8891
33957,Nissan,Teana,2005,150000,108000,8891
33958,Mitsubishi,Canter,2017,180000,848000,8891
33959,Hino,300,2013,180000,678000,8891
33960,CMC,Veryca貨車,2013,60000,248000,8891
33961,Honda,Civic,2016,69000,535000,8891
33962,Toyota,Yaris,2015,80000,418000,8891
33963,Toyota,Zace,2005,200000,138000,8891
33964,Citroen,C2,2005,178000,188000,8891
33965,Volkswagen,Tiguan,2017,91000,828000,8891
33966,Buick,Excelle,2007,103000,98000,8891
33967,BMW,7-Series,2011,180000,760000,8891
33968,Volkswagen,Golf,2020,10000,818000,8891
33969,Porsche,Cayenne,2017,63000,0,8891
33970,Nissan,350Z,2006,110000,0,8891
33971,Mitsubishi,Space Gear,2001,16000,88000,8891
33972,BMW,5-Series Sedan,2010,100000,655000,8891
33973,BMW,3-Series Touring,2020,30000,0,8891
33974,Honda,CR-V,2014,160000,488000,8891
33975,Nissan,Livina,2009,230000,138000,8891
33976,Porsche,911 Carrera 4S,2019,7000,0,8891
33977,Porsche,Panamera,2020,900,0,8891
33978,Mitsubishi,Colt Plus,2020,3000,418000,8891
33979,Mercedes-Benz,E-Class Estate,2000,130000,155000,8891
33980,Luxgen,U6 Turbo ECO Hyper,2016,150000,358000,8891
33981,Ford,Mondeo,2016,55000,0,8891
33982,Mazda,3,2012,80000,200000,8891
33983,Audi,A7 Sportback,2011,140000,780000,8891
33984,BMW,3-Series Sedan,2019,8200,0,8891
33985,Volkswagen,T5 Caravelle,2010,50000,588000,8891
33986,Mazda,5,2011,100000,358000,8891
33987,Toyota,Corolla Altis X,2015,70000,350000,8891
33988,Volvo,XC40,2020,10000,1368000,8891
33989,BMW,5-Series Sedan,2012,200000,600000,8891
33990,Jaguar,XF,2012,66000,0,8891
33991,Mazda,CX-5,2015,40000,608000,8891
33992,Mercedes-Benz,C-Class Sedan,2008,192000,0,8891
33993,Ford,Escape,2011,136000,178000,8891
33994,Porsche,Cayenne,2012,90000,1100000,8891
33995,Volkswagen,Tiguan,2013,90000,398000,8891
33996,Mercedes-Benz,GLC,2019,20000,2100000,8891
33997,Toyota,Wish,2016,160000,438000,8891
33998,Suzuki,Carry,2011,295000,228000,8891
33999,Hyundai,Getz,2006,160000,128000,8891
34000,Mercedes-Benz,C-Class Sedan,2015,33000,1360000,8891
34001,Ford,I-Max,2007,230000,158000,8891
34002,Skoda,Yeti,2011,170000,0,8891
34003,Audi,Q5,2011,40000,558000,8891
34004,Toyota,AT2EPN,2014,150000,338000,8891
34005,Toyota,Yaris,2010,170000,258000,8891
34006,Toyota,Yaris,2017,50000,250000,8891
34007,Mercedes-Benz,S-Class Coupe,2016,17000,3280000,8891
34008,Mercedes-Benz,E-Class Sedan,2016,60000,2300000,8891
34009,Porsche,Macan,2016,56000,0,8891
34010,Lexus,RX,2013,100000,728000,8891
34011,BMW,2-Series Coupe,2017,40000,1098000,8891
34012,Ford,Focus,2012,152000,248000,8891
34013,Toyota,Corolla Altis,2013,240000,180000,8891
34014,Honda,CR-V,2007,320000,198000,8891
34015,Mitsubishi,Lancer Fortis,2016,60000,200000,8891
34016,Mercedes-Benz,E-Class Estate,2011,151000,0,8891
34017,Mercedes-Benz,C-Class Sedan,2002,210000,168000,8891
34018,Volkswagen,Crafter,2014,320000,0,8891
34019,Mercedes-Benz,V-Class,2016,100000,0,8891
34020,BMW,X5,2019,40000,0,8891
34021,Nissan,Tiida,2015,40000,438000,8891
34022,Toyota,Yaris,2017,70000,398000,8891
34023,Toyota,Corolla Altis,2018,40000,598000,8891
34024,Toyota,Corolla Altis,2017,90000,538000,8891
34025,Skoda,Octavia,2017,86000,580000,8891
34026,Volkswagen,Golf,2010,180000,298000,8891
34027,Mercedes-Benz,C-Class Sedan,2016,82000,1150000,8891
34028,Porsche,Cayenne GTS,2013,58000,1690000,8891
34029,Mazda,3,2019,5000,818000,8891
34030,DFSK,Fuwin,2016,99000,198000,8891
34031,Suzuki,Carry,2016,131000,298000,8891
34032,BMW,X2,2019,10000,2150000,8891
34033,Mitsubishi,Delica廂車,2014,101000,288000,8891
34034,CMC,Veryca,2011,105000,218000,8891
34035,Mitsubishi,Delica貨車,2010,245000,218000,8891
34036,DFSK,Fuwin,2018,30000,298000,8891
34037,CMC,Veryca貨車,2014,205000,268000,8891
34038,BMW,5-Series Sedan,2020,2499,0,8891
34039,Toyota,Corolla Altis,2016,94000,458000,8891
34040,Jaguar,XFR,2010,120000,880000,8891
34041,Porsche,Panamera,2013,120000,0,8891
34042,Skoda,Fabia,2016,90000,400000,8891
34043,Mercedes-Benz,GLB,2020,182,0,8891
34044,Toyota,Camry,2017,50000,578000,8891
34045,Volkswagen,Tiguan,2009,26000,168000,8891
34046,Honda,CR-V,2006,90000,178000,8891
34047,Mercedes-Benz,GLC Coupe,2019,24000,2750000,8891
34048,Mercedes-Benz,E-Class Sedan,2016,90000,1568000,8891
34049,Mercedes-Benz,A-Class,2019,20000,0,8891
34050,Lexus,RX,2019,10000,1838000,8891
34051,Suzuki,Carry,2017,27000,368000,8891
34052,Foton,Aumark,2016,40000,530000,8891
34053,Ford,Focus,2019,100000,698000,8891
34054,BMW,3-Series Sedan,2020,12000,2490000,8891
34055,Toyota,RAV4,2012,150000,398000,8891
34056,Mercedes-Benz,GLC,2016,47000,2180000,8891
34057,Mitsubishi,Lancer Fortis,2012,106000,280000,8891
34058,Volkswagen,Golf GTI,2009,120000,0,8891
34059,Volkswagen,Golf,2010,100000,285000,8891
34060,Honda,CR-V,2013,107000,568000,8891
34061,Mercedes-Benz,E-Class Sedan,2016,40000,0,8891
34062,Ford,Kuga,2020,9383,948000,8891
34063,Mercedes-Benz,C-Class Sedan,2017,30000,0,8891
34064,Ford,Kuga,2020,5965,948000,8891
34065,Ford,Kuga,2019,12000,799000,8891
34066,Mercedes-Benz,A-Class,2018,26000,1299000,8891
34067,Ford,Kuga,2019,5010,799000,8891
34068,Porsche,911 Turbo,2001,120000,1700000,8891
34069,Porsche,Panamera,2014,76000,1738000,8891
34070,Mercedes-Benz,C-Class Sedan,2017,50000,0,8891
34071,Mazda,3,2013,130000,370000,8891
34072,Lexus,ES,2017,84000,1068000,8891
34073,Mitsubishi,Canter,2011,190000,625000,8891
34074,CMC,Veryca,2005,80000,188000,8891
34075,Toyota,Corolla Altis,2017,44000,558000,8891
34076,Infiniti,Q30,2016,32000,958000,8891
34077,Mercedes-Benz,GLB,2020,3000,0,8891
34078,Volvo,S80,2008,210000,198000,8891
34079,Mercedes-Benz,A-Class,2017,83000,1000000,8891
34080,Suzuki,Jimny,2021,1000,858000,8891
34081,Volkswagen,Golf,2014,90000,488000,8891
34082,Honda,Civic,2000,170000,60000,8891
34083,BMW,5-Series Sedan,2013,53000,795000,8891
34084,Mercedes-Benz,C-Class Estate,2014,664000,1180000,8891
34085,Mercedes-Benz,S-Class Sedan,2007,100000,0,8891
34086,Audi,A1 Sportback,2012,73000,448000,8891
34087,Toyota,RAV4,2020,9000,1000000,8891
34088,Mercedes-Benz,C-Class Sedan,2015,43000,1190000,8891
34089,Suzuki,Grand Vitara,2000,69000,80000,8891
34090,Ford,Focus,2017,40000,396000,8891
34091,Honda,Fit,2014,55000,220000,8891
34092,Mazda,3,2012,146000,298000,8891
34093,Ford,Focus,2016,53000,458000,8891
34094,Mitsubishi,Lancer,2012,90000,210000,8891
34095,Nissan,Teana,2007,129000,120000,8891
34096,Saab,9月3日,2004,290000,180000,8891
34097,Jaguar,F-Type,2019,4500,3150000,8891
34098,BMW,3-Series Sedan,2008,180000,328000,8891
34099,Tesla,Model X,2019,43000,3380000,8891
34100,BMW,M4,2014,53000,2180000,8891
34101,Mercedes-Benz,CLA,2016,30000,0,8891
34102,Lexus,LX,2014,100000,1480000,8891
34103,Mitsubishi,Colt Plus,2013,165000,198000,8891
34104,Volkswagen,Golf GTI,2018,50000,1280000,8891
34105,Toyota,Zace,2007,239000,258000,8891
34106,CMC,Veryca,2019,8901,498000,8891
34107,Suzuki,Swift,2013,120000,418000,8891
34108,Luxgen,U6 GT,2019,37000,728000,8891
34109,Kia,Picanto,2020,11000,538000,8891
34110,Mercedes-Benz,C-Class Sedan,2013,123000,768000,8891
34111,Toyota,Innova,2013,100000,258000,8891
34112,Nissan,Teana,2005,100000,90000,8891
34113,Mazda,3,2004,80000,128000,8891
34114,Ford,Tierra,2005,160000,50000,8891
34115,Suzuki,Swift,2008,70000,150000,8891
34116,Toyota,Wish,2004,150000,150000,8891
34117,Mitsubishi,Savrin,2004,140000,85000,8891
34118,BMW,3-Series Sedan,2013,13000,780000,8891
34119,BMW,3-Series Sedan,2015,600000,780000,8891
34120,Buick,Excelle,2007,120000,55000,8891
34121,Nissan,X-Trail,2006,120000,168000,8891
34122,CMC,Veryca貨車,2015,100000,338000,8891
34123,BMW,M4,2014,425000,1680000,8891
34124,CMC,Veryca,2016,46000,348000,8891
34125,Nissan,March,2004,170000,65000,8891
34126,BMW,X3,2012,77000,780000,8891
34127,Toyota,Corolla Altis,2010,270000,198000,8891
34128,BMW,X2,2018,33000,0,8891
34129,Mercedes-Benz,C-Class Coupe,2011,101000,589000,8891
34130,Nissan,300 ZX,1991,180000,320000,8891
34131,Porsche,981 Boxster,2013,20000,0,8891
34132,BMW,5-Series Sedan,2014,110000,960000,8891
34133,Ford,Kuga,2019,12000,799000,8891
34134,Porsche,Cayenne,2011,100000,1060000,8891
34135,BMW,2-Series Active Tourer,2014,100000,698000,8891
34136,Mercedes-Benz,GLA,2016,58000,1050000,8891
34137,BMW,5-Series Sedan,2016,72000,1350000,8891
34138,Jaguar,E-Pace,2018,72000,1388000,8891
34139,Volkswagen,Touran,2012,190000,298000,8891
34140,Suzuki,Carry,2014,110000,268000,8891
34141,Porsche,Macan S,2015,76000,0,8891
34142,Mini,Austin Mini,1990,93000,438000,8891
34143,BMW,6-Series,2011,70000,1060000,8891
34144,Mercedes-Benz,E-Class Coupe,2011,50000,680000,8891
34145,Porsche,981 CaymanS,2013,30000,2280000,8891
34146,Mercedes-Benz,A-Class,2019,7000,1560000,8891
34147,Porsche,Macan,2015,34000,1790000,8891
34148,Volkswagen,Golf GTI,2016,20000,1100000,8891
34149,Volkswagen,Golf,2017,30000,880000,8891
34150,Toyota,Vios,2014,90000,278000,8891
34151,Ford,Tierra,2007,76000,128000,8891
34152,Toyota,Wish,2015,90000,498000,8891
34153,BMW,5-Series Sedan,2020,2700,0,8891
34154,BMW,1-Series Hatchback,2015,89000,698000,8891
