,car_brand,car_model,car_year,car_mileage,car_price,source
1545,CMC,VERYCA貨車 1.3L,2012,275015 ,230000,UsedCar
1546,BENZ,V-CLASS V250,2017,62000 ,1490000,UsedCar
1547,BENZ,V-CLASS V250,2016,74000 ,1580000,UsedCar
1548,BENZ,GLC-CLASS GLC 250,2017,100000 ,1690000,UsedCar
1549,BENZ,GLE-CLASS 450,2016,74000 ,2180000,UsedCar
1550,BENZ,CLA-CLASS CLA250 SHOOTING BRAKE,2016,89000 ,1290000,UsedCar
1551,PORSCHE,PANAMERA 3.0,2017,60000 ,3550000,UsedCar
1552,BENZ,CLA-CLASS CLA200,2017,20000 ,1160000,UsedCar
1553,BENZ,CLA-CLASS CLA250,2020,6620 ,2060000,UsedCar
1554,BENZ,C-CLASS C300,2018,47000 ,1560000,UsedCar
1555,BENZ,C-CLASS C300,2018,43000 ,1560000,UsedCar
1556,LEXUS,LS SERIES LS460,2013,40000 ,880000,UsedCar
1557,HYUNDAI,ELANTRA 1.8,2015,47728 ,390000,UsedCar
1558,MAZDA,3S 2.0,2011,90215 ,280000,UsedCar
1559,SUZUKI,SX4 1.6,2014,83000 ,390000,UsedCar
1560,TOYOTA,C-HR 1.2,2019,50000 ,750000,UsedCar
1561,BENZ,GLE-CLASS 3.0,2016,40000 ,2280000,UsedCar
1562,MINI,HATCH 5D,2018,2800 ,980000,UsedCar
1563,VOLVO,XC60 2.0,2018,24000 ,1480000,UsedCar
1564,LUXGEN,U7 2.2,2016,70000 ,390000,UsedCar
1565,PEUGEOT,3008 1.6,2011,99000 ,380000,UsedCar
1566,AUDI,Q5 2.0,2018,50000 ,1530000,UsedCar
1567,VW,PASSAT 2.0,2010,209000 ,330000,UsedCar
1568,AUDI,A6 2.0,2014,60000 ,780000,UsedCar
1569,MITSUBISHI,VERYCA 1.3,2017,70000 ,340000,UsedCar
1570,SUZUKI,CARRY 1.6,2015,77700 ,310000,UsedCar
1571,VW,GOLF 2.0,2018,17218 ,1560000,UsedCar
1572,VOLVO,XC90 2.9,2005,110000 ,250000,UsedCar
1573,SKODA,CITIGO 1.0,2016,46000 ,320000,UsedCar
1574,BENZ,E-CLASS E250,2011,75926 ,730000,UsedCar
1575,TOYOTA,WISH 2.0,2015,94344 ,530000,UsedCar
1576,MITSUBISHI,LANCER FORTIS 1.8,2013,110000 ,330000,UsedCar
1577,BENZ,E-CLASS E200,2013,130000 ,890000,UsedCar
1578,BENZ,GLC-CLASS GLC 300,2018,29900 ,1790000,UsedCar
1579,VW,POLO 1.6,2015,53000 ,370000,UsedCar
1580,NISSAN,TIIDA 1.8,2006,200000 ,130000,UsedCar
1581,AUDI,A4 AVANT 45 TFSI 2.0,2018,66000 ,1290000,UsedCar
1582,PORSCHE,911 3.0,2017,8600 ,5990000,UsedCar
1583,TOYOTA,YARIS 1.5,2015,101000 ,350000,UsedCar
1584,TOYOTA,ALTIS 1.8,2021,18000 ,720000,UsedCar
1585,MITSUBISHI,DELICA 2.4,2018,35000 ,450000,UsedCar
1586,AUDI,A4 2.0,2012,86000 ,530000,UsedCar
1587,HONDA,FIT 1.5,2021,16000 ,570000,UsedCar
1588,VW,SCIROCCO 1.4,2012,170000 ,450000,UsedCar
1589,VW,GOLF 1.6,2012,69941 ,320000,UsedCar
1590,PORSCHE,MACAN TURBO,2014,113000 ,1890000,UsedCar
1591,BENZ,E-CLASS E300,2017,30000 ,1850000,UsedCar
1592,SUZUKI,VITARA 1.4,2018,35763 ,590000,UsedCar
1593,HONDA,FIT 1.5,2011,100000 ,330000,UsedCar
1594,MITSUBISHI,OUTLANDER 2.4,2010,100000 ,260000,UsedCar
1595,MITSUBISHI,COLT PLUS 1.6,2010,100000 ,180000,UsedCar
1596,FORD,FOCUS 1.8,2009,100000 ,180000,UsedCar
1597,TOYOTA,ALTIS 1.8,2008,100000 ,180000,UsedCar
1598,FORD,ESCAPE 2.3,2009,100000 ,170000,UsedCar
1599,SUZUKI,SOLIO 1.3,2005,100000 ,130000,UsedCar
1600,TOYOTA,CAMRY 2.0,2004,100000 ,140000,UsedCar
1601,TOYOTA,CAMRY 2.0,2006,100000 ,140000,UsedCar
1602,NISSAN,LIVINA 1.6,2009,100000 ,170000,UsedCar
1603,MAZDA,3 1.6,2005,100000 ,110000,UsedCar
1604,TOYOTA,CAMRY 2.0,2002,100000 ,100000,UsedCar
1605,FORD,TIERRA 1.8,2000,160000 ,40000,UsedCar
1606,MITSUBISHI,SPACE GEAR 2.4,2002,100000 ,140000,UsedCar
1607,MAZDA,5 七人座,2007,120000 ,210000,UsedCar
1608,NISSAN,LIVINA 1.6,2015,70000 ,330000,UsedCar
1609,VW,GOLF 2.0,2007,100000 ,360000,UsedCar
1610,MAZDA,5 七人座,2010,100000 ,270000,UsedCar
1611,SUZUKI,SWIFT 1.5,2006,100000 ,170000,UsedCar
1612,BENZ,C-CLASS C300,2017,28313 ,1430000,UsedCar
1613,PORSCHE,CAYENNE 3.6,2017,103143 ,1790000,UsedCar
1614,BENZ,GLC-CLASS GLC 250,2018,6367 ,1890000,UsedCar
1615,BENZ,S-CLASS S400 3.0,2015,110000 ,1730000,UsedCar
1616,LEXUS,UX SERIES UX250H,2019,17000 ,1190000,UsedCar
1617,MINI,COOPER CLUBMAN 1.5,2016,47000 ,880000,UsedCar
1618,TOYOTA,CAMRY 2.0,2013,65145 ,430000,UsedCar
1619,LEXUS,IS SERIES IS300H 油電,2014,80000 ,880000,UsedCar
1620,BENZ,A-CLASS A180,2016,51000 ,950000,UsedCar
1621,BMW,1 SERIES 120,2007,200000 ,330000,UsedCar
1622,FORD,I-MAX 2.0,2007,180000 ,150000,UsedCar
1623,HYUNDAI,ELANTRA 1.6,2018,85000 ,390000,UsedCar
1624,HONDA,CITY 1.5,2016,91455 ,420000,UsedCar
1625,BENZ,GLC-CLASS GLC 300,2017,50000 ,1880000,UsedCar
1626,BENZ,E-CLASS E300,2018,30000 ,1730000,UsedCar
1627,MAZDA,3 2.0,2015,83315 ,580000,UsedCar
1628,VW,CARAVELLE 2.0,2017,53023 ,1080000,UsedCar
1629,BENZ,ML-CLASS ML400,2014,111280 ,990000,UsedCar
1630,TOYOTA,ALPHARD 3.5,2020,23000 ,2630000,UsedCar
1631,VW,TIGUAN 2.0,2019,21640 ,1290000,UsedCar
1632,BMW,2 SERIES 218D,2016,72897 ,860000,UsedCar
1633,AUDI,A4 SEDAN 40 TFSI,2008,185528 ,390000,UsedCar
1634,BENZ,C-CLASS C300,2018,21000 ,1690000,UsedCar
1635,PORSCHE,CAYMAN 2.0,2018,7000 ,2880000,UsedCar
1636,BMW,X6 SERIES X6 XDRIVE,2013,150000 ,930000,UsedCar
1637,BENZ,CLA-CLASS CLA250,2018,40000 ,1400000,UsedCar
1638,BMW,M4 CONVERTIBLE,2017,58566 ,2550000,UsedCar
1639,BENZ,E-CLASS E300,2018,31111 ,1780000,UsedCar
1640,LEXUS,IS SERIES IS250,2006,140000 ,290000,UsedCar
1641,BENZ,GLS-CLASS GLS 350D,2017,16400 ,2550000,UsedCar
1642,BENZ,C-CLASS C300,2020,69000 ,1630000,UsedCar
1643,SUZUKI,SOLIO 1.3,2004,142967 ,120000,UsedCar
1644,MAZDA,3 2.0,2020,12000 ,860000,UsedCar
1645,MITSUBISHI,VERYCA 1.3,2017,94000 ,340000,UsedCar
1646,TOYOTA,ALTIS 1.8,2009,118000 ,260000,UsedCar
1647,BENZ,E-CLASS E220,2012,95000 ,730000,UsedCar
1648,MAZDA,5 七人座,2009,250000 ,180000,UsedCar
1649,TOYOTA,ALTIS 1.8,2014,57000 ,390000,UsedCar
1650,NISSAN,X-TRAIL 2.5,2019,23000 ,790000,UsedCar
1651,FORD,FOCUS 1.5,2016,52000 ,580000,UsedCar
1652,TOYOTA,SIENTA 1.8,2018,39000 ,530000,UsedCar
1653,MAZDA,3 2.0,2012,169000 ,350000,UsedCar
1654,VW,TIGUAN 1.4,2016,67000 ,590000,UsedCar
1655,BENZ,C-CLASS C200,2011,186000 ,590000,UsedCar
1656,MITSUBISHI,LANCER FORTIS 1.8,2016,46000 ,380000,UsedCar
1657,TOYOTA,CAMRY 2.0,2016,112285 ,490000,UsedCar
1658,MAZDA,5 七人座,2014,60000 ,430000,UsedCar
1659,NISSAN,SENTRA 1.8,2018,110000 ,440000,UsedCar
1660,NISSAN,SENTRA 1.8,2018,110000 ,440000,UsedCar
1661,TOYOTA,SIENNA 3.5,2011,131200 ,790000,UsedCar
1662,NISSAN,TIIDA 1.8,2010,119000 ,250000,UsedCar
1663,BENZ,S-CLASS S450,2020,8000 ,4120000,UsedCar
1664,NISSAN,TIIDA 1.6,2014,130000 ,300000,UsedCar
1665,LUXGEN,U7 2.2,2010,110000 ,180000,UsedCar
1666,LEXUS,CT HYBRID CT200H,2013,80000 ,590000,UsedCar
1667,FORD,KUGA 1.5,2020,2560 ,930000,UsedCar
1668,NISSAN,LIVINA 1.6,2020,11998 ,490000,UsedCar
1669,NISSAN,SENTRA 1.6,2021,4000 ,720000,UsedCar
1670,TOYOTA,WISH 2.0,2016,100000 ,490000,UsedCar
1671,TOYOTA,YARIS 1.5,2021,15500 ,490000,UsedCar
1672,MITSUBISHI,COLT PLUS IO 1.6,2009,232346 ,190000,UsedCar
1673,SUZUKI,SOLIO 1.3,2002,115000 ,90000,UsedCar
1674,TOYOTA,VIOS 1.5,2003,197000 ,90000,UsedCar
1675,NISSAN,TIIDA 1.6,2017,46533 ,480000,UsedCar
1676,HONDA,CIVIC 1.8,2015,82248 ,450000,UsedCar
1677,BENZ,E-CLASS E220,2016,141000 ,1180000,UsedCar
1678,LEXUS,LS SERIES LS600H 油電,2011,130000 ,590000,UsedCar
1679,NISSAN,KICKS 1.5,2019,35000 ,580000,UsedCar
1680,BENZ,E-CLASS E300,2019,80000 ,1830000,UsedCar
1681,TOYOTA,SIENNA 3.5,2011,80000 ,750000,UsedCar
1682,PEUGEOT,3008 1.6,2011,90000 ,380000,UsedCar
1683,AUDI,A6 2.0,2006,250000 ,190000,UsedCar
1684,LUXGEN,U6 1.8,2015,130000 ,380000,UsedCar
1685,PORSCHE,CAYENNE 3.0,2016,80000 ,1680000,UsedCar
1686,NISSAN,LIVINA 1.6,2013,150000 ,240000,UsedCar
1687,TOYOTA,CAMRY 2.0,2016,220000 ,500000,UsedCar
1688,NISSAN,SUPER SENTRA 1.8,2013,200000 ,260000,UsedCar
1689,PORSCHE,PANAMERA 3.0,2017,45000 ,3680000,UsedCar
1690,VOLVO,S40 2.0,2010,114000 ,250000,UsedCar
1691,NISSAN,TIIDA 1.6,2011,130000 ,160000,UsedCar
1692,MAZDA,CX-5 2.2,2015,70000 ,550000,UsedCar
1693,TOYOTA,WISH 2.0,2012,150000 ,400000,UsedCar
1694,MITSUBISHI,COLT PLUS 1.5,2014,100000 ,260000,UsedCar
1695,AUDI,RS6 4.0,2016,46000 ,3680000,UsedCar
1696,NISSAN,JUKE 1.6,2015,49000 ,480000,UsedCar
1697,BENZ,E-CLASS E43 AMG,2017,50000 ,2580000,UsedCar
1698,TOYOTA,RAV-4 2.0,2013,206728 ,420000,UsedCar
1699,NISSAN,LIVINA 1.6,2018,79734 ,380000,UsedCar
1700,MITSUBISHI,ZINGER 2.4,2018,108615 ,360000,UsedCar
1701,NISSAN,MARCH 1.5,2012,119702 ,240000,UsedCar
1702,BENZ,CLA-CLASS CLA250,2015,84711 ,1090000,UsedCar
1703,LUXGEN,M7 2.2,2017,110095 ,550000,UsedCar
1704,BENZ,C-CLASS C300,2016,57200 ,1450000,UsedCar
1705,BMW,X4 SERIES X4 XDRIVE28I,2015,50000 ,1330000,UsedCar
1706,HONDA,CIVIC 1.8,2015,137718 ,380000,UsedCar
1707,BMW,2 SERIES 218D,2014,84706 ,680000,UsedCar
1708,BENZ,C-CLASS ESTATE C32 KT AMG,2002,290000 ,350000,UsedCar
1709,BENZ,E-CLASS 230 E,1988,161000 ,90000,UsedCar
1710,LEXUS,ES SERIES ES 200,2019,60000 ,1180000,UsedCar
1711,BMW,6 SERIES GRAN COUPE 640,2015,87000 ,1590000,UsedCar
1712,BMW,X5 SERIES X5 30D,2014,81000 ,1320000,UsedCar
1713,VW,VENTO 1.6,2014,110000 ,330000,UsedCar
1714,TOYOTA,CAMRY 2.5,2014,234000 ,390000,UsedCar
1715,MAZDA,3 1.6,2014,79000 ,380000,UsedCar
1716,MAZDA,3 2.0,2009,216000 ,130000,UsedCar
1717,TOYOTA,RAV-4 2.0,2014,132000 ,540000,UsedCar
1718,FORD,KUGA 1.5,2015,214000 ,440000,UsedCar
1719,AUDI,A1 1.4,2011,104000 ,430000,UsedCar
1720,NISSAN,X-TRAIL 2.5,2015,85000 ,560000,UsedCar
1721,NISSAN,TIIDA 1.6,2013,62000 ,330000,UsedCar
1722,MAZDA,CX-5 2.2,2013,141000 ,520000,UsedCar
1723,MAZDA,6 2.2,2014,54000 ,580000,UsedCar
1724,VW,PASSAT 1.8,2011,65000 ,310000,UsedCar
1725,PORSCHE,CAYENNE 3.0,2013,117000 ,990000,UsedCar
1726,TOYOTA,PRIUS 1.8,2012,166000 ,410000,UsedCar
1727,NISSAN,JUKE 1.6,2015,63000 ,450000,UsedCar
1728,HONDA,HR-V 1.8,2019,47316 ,730000,UsedCar
1729,BENZ,GLC-CLASS GLC 300,2020,27500 ,2080000,UsedCar
1730,PORSCHE,MACAN 2.0,2019,29000 ,2580000,UsedCar
1731,BMW,5 SERIES 540,2018,34500 ,2160000,UsedCar
1732,BMW,3 SERIES 320,2021,10000 ,1890000,UsedCar
1733,LEXUS,IS SERIES IS200T,2016,148946 ,790000,UsedCar
1734,BMW,X5 SERIES X5 3.0,2016,73000 ,1630000,UsedCar
1735,LAND ROVER,DISCOVERY 2.7,2008,69000 ,980000,UsedCar
1736,VW,TIGUAN 1.4,2020,29000 ,1080000,UsedCar
1737,BENZ,S-CLASS S400 HYBRID,2016,66000 ,2180000,UsedCar
1738,BENZ,S-CLASS S350,2017,16000 ,2480000,UsedCar
1739,BENZ,V-CLASS V250,2017,62000 ,1490000,UsedCar
1740,AUDI,S8 4.0,2013,21000 ,990000,UsedCar
1741,BMW,7 SERIES 740,2008,86000 ,380000,UsedCar
1742,PORSCHE,CAYENNE 3.0,2012,86000 ,1060000,UsedCar
1743,TOYOTA,SIENTA 1.8,2018,22000 ,530000,UsedCar
1744,BENZ,C-CLASS C250,2013,150000 ,620000,UsedCar
1745,SUBARU,FORESTER 2.0,2016,140245 ,690000,UsedCar
1746,LUXGEN,URX 1.8,2021,200 ,850000,UsedCar
1747,INFINITI,FX FX 35,2008,77000 ,270000,UsedCar
1748,PORSCHE,CAYENNE 3.6,2016,95000 ,1590000,UsedCar
1749,BMW,5 SERIES 530,2017,51902 ,1390000,UsedCar
1750,TOYOTA,AURIS 2.0,2018,60000 ,710000,UsedCar
1751,BENZ,GLA-CLASS GLA250,2021,3982 ,1950000,UsedCar
1752,VOLVO,XC60 2.4,2012,162000 ,480000,UsedCar
1753,TOYOTA,CAMRY 2.2,2000,294154 ,60000,UsedCar
1754,BENZ,GLA-CLASS GLA250,2021,4000 ,1950000,UsedCar
1755,BENZ,E-CLASS E250,2015,151420 ,1060000,UsedCar
1756,FORD,KUGA 2.0,2016,59452 ,500000,UsedCar
1757,BENZ,E-CLASS E240,2002,223734 ,190000,UsedCar
1758,HYUNDAI,TUCSON 2.0,2017,31216 ,660000,UsedCar
1759,HONDA,ODYSSEY 2.4,2017,73000 ,1120000,UsedCar
1760,HONDA,FIT 1.5,2018,16140 ,530000,UsedCar
1761,VW,GOLF 1.6,2012,121923 ,350000,UsedCar
1762,BENZ,E-CLASS E300,2017,50000 ,1850000,UsedCar
1763,MITSUBISHI,ZINGER 2.4,2014,120000 ,280000,UsedCar
1764,BENZ,GLC-CLASS GLC 300,2018,34000 ,1630000,UsedCar
1765,BENZ,E-CLASS E300,2017,20000 ,1630000,UsedCar
1766,BENZ,GLC-CLASS GLC 300,2018,73719 ,1750000,UsedCar
1767,LEXUS,ES SERIES ES300H 油電,2013,130000 ,690000,UsedCar
1768,HONDA,CRV 2.0,2006,264001 ,130000,UsedCar
1769,HYUNDAI,SANTA FE 2.2,2010,373051 ,180000,UsedCar
1770,LEXUS,IS SERIES IS300H 油電,2015,53057 ,1050000,UsedCar
1771,HONDA,FIT 1.5,2014,101199 ,420000,UsedCar
1772,HONDA,CRV 2.0,2010,196684 ,360000,UsedCar
1773,NISSAN,KICKS 1.5,2019,13000 ,610000,UsedCar
1774,VOLVO,S40 2.0,2009,60000 ,270000,UsedCar
1775,BMW,5 SERIES 530,2017,40000 ,1530000,UsedCar
1776,MITSUBISHI,COLT PLUS 1.6,2009,142217 ,160000,UsedCar
1777,LUXGEN,M7 2.2,2012,136653 ,320000,UsedCar
1778,BMW,5 SERIES 530,2017,38146 ,1790000,UsedCar
1779,MAZDA,6 2.3,2005,110000 ,180000,UsedCar
1780,SKODA,CITIGO 1.0,2016,46000 ,320000,UsedCar
1781,BMW,3 SERIES GRAND TURISMO 320,2013,15000 ,850000,UsedCar
1782,BENZ,CLA-CLASS CLA250,2014,68639 ,1130000,UsedCar
1783,SUZUKI,SX4 1.6,2007,237635 ,170000,UsedCar
1784,TOYOTA,YARIS 1.5,2020,26267 ,480000,UsedCar
1785,BENZ,C-CLASS C200 K,2002,270000 ,130000,UsedCar
1786,HONDA,CRV 2.4,2013,98728 ,530000,UsedCar
1787,BMW,2 SERIES 218I,2017,115345 ,820000,UsedCar
1788,BENZ,A-CLASS A 220,2019,7400 ,1500000,UsedCar
1789,BENZ,C-CLASS COUPE C300 COUPE,2017,32000 ,1480000,UsedCar
1790,BENZ,A-CLASS A180,2020,3072 ,1380000,UsedCar
1791,BMW,3 SERIES 320,2015,128000 ,780000,UsedCar
1792,FORD,MONDEO TDCI 2.0,2011,149000 ,210000,UsedCar
1793,FORD,FOCUS 2.0,2006,100000 ,160000,UsedCar
1794,HONDA,CRV 2.0,2008,90000 ,290000,UsedCar
1795,NISSAN,X-TRAIL 2.5,2004,100000 ,110000,UsedCar
1796,TOYOTA,WISH 2.0,2007,110000 ,190000,UsedCar
1797,MITSUBISHI,OUTLANDER 2.4,2011,100000 ,310000,UsedCar
1798,MAZDA,3 2.0,2006,120000 ,130000,UsedCar
1799,MITSUBISHI,ZINGER 2.4,2006,100000 ,120000,UsedCar
1800,LUXGEN,7 MPV 2.2,2011,50000 ,280000,UsedCar
1801,MAZDA,TRIBUTE 2.3,2009,110000 ,230000,UsedCar
1802,TOYOTA,WISH 2.0,2016,40000 ,550000,UsedCar
1803,SUBARU,LEVORG 1.6,2016,101000 ,860000,UsedCar
1804,SUBARU,LEVORG 1.6,2016,101000 ,860000,UsedCar
1805,AUDI,A5 SPORTBACK 2.0,2018,66000 ,1390000,UsedCar
1806,TOYOTA,YARIS 1.5,2018,110000 ,390000,UsedCar
1807,NISSAN,KICKS 1.5,2021,4283 ,690000,UsedCar
1808,AUDI,A6 2.4,2005,100000 ,60000,UsedCar
1809,BENZ,ML-CLASS ML320,2000,97000 ,50000,UsedCar
1810,VW,GOLF 2.0,2017,78000 ,1150000,UsedCar
1811,TOYOTA,WISH 2.0,2014,82000 ,430000,UsedCar
1812,LUXGEN,U6 1.8,2016,37000 ,430000,UsedCar
1813,VOLVO,S40 2.0,2011,170000 ,290000,UsedCar
1814,TOYOTA,YARIS 1.5,2012,154022 ,320000,UsedCar
1815,BMW,8 SERIES GRAN COUPE M8I,2021,1200 ,6880000,UsedCar
1816,NISSAN,LIVINA 1.6,2013,122205 ,290000,UsedCar
1817,HONDA,ODYSSEY 2.4,2018,40000 ,1280000,UsedCar
1818,NISSAN,TIIDA 1.6,2014,24000 ,380000,UsedCar
1819,NISSAN,TIIDA 1.6,2014,24000 ,380000,UsedCar
1820,VW,GOLF 1.4,2008,60000 ,230000,UsedCar
1821,BMW,M4 M4 COUPE,2015,50000 ,2180000,UsedCar
1822,TOYOTA,CAMRY 2.5,2014,234000 ,390000,UsedCar
1823,NISSAN,X-TRAIL 2.5,2015,85000 ,560000,UsedCar
1824,BENZ,C-CLASS COUPE C180 COUPE,2020,19000 ,1790000,UsedCar
1825,BMW,3 SERIES TOURING 330,2019,9000 ,2380000,UsedCar
1826,NISSAN,MARCH 1.5,2013,92000 ,230000,UsedCar
1827,HONDA,ODYSSEY 2.4,2015,100000 ,990000,UsedCar
1828,MAZDA,3 2.0,2007,180000 ,160000,UsedCar
1829,TOYOTA,WISH 2.0,2005,210000 ,150000,UsedCar
1830,MITSUBISHI,VERYCA 1.3,2015,170000 ,280000,UsedCar
1831,MAZDA,3 2.0,2004,129000 ,120000,UsedCar
1832,LUXGEN,U7 2.2,2017,39920 ,530000,UsedCar
1833,MAZDA,3 2.0,2015,137000 ,490000,UsedCar
1834,FORD,MUSTANG 2.3,2017,30000 ,1180000,UsedCar
1835,BMW,X5 SERIES X5 25D,2018,72173 ,1590000,UsedCar
1836,LEXUS,IS SERIES IS300,2018,80000 ,1230000,UsedCar
1837,TOYOTA,ALTIS 1.8,2008,83000 ,180000,UsedCar
1838,MINI,COOPER COUNTRYMAN 2.0,2017,43000 ,1180000,UsedCar
1839,LEXUS,IS SERIES IS250,2009,80000 ,390000,UsedCar
1840,LEXUS,IS SERIES IS300H 油電,2014,70000 ,790000,UsedCar
1841,LEXUS,ES SERIES ES 200,2017,20000 ,1090000,UsedCar
1842,BMW,1 SERIES 125I,2014,90000 ,850000,UsedCar
1843,BENZ,C-CLASS COUPE C180 COUPE,2020,10000 ,1880000,UsedCar
1844,BMW,X3 SERIES X3 XDRIVE,2018,40000 ,1690000,UsedCar
1845,TOYOTA,INNOVA 2.0,2015,63000 ,380000,UsedCar
1846,BENZ,GLC-CLASS GLC 300,2019,20000 ,2380000,UsedCar
1847,BENZ,E-CLASS COUPE E200 COUPE,2017,20000 ,1690000,UsedCar
1848,BENZ,C-CLASS C63 AMG,2016,30000 ,2380000,UsedCar
1849,NISSAN,MARCH 1.5,2014,65000 ,280000,UsedCar
1850,BENZ,C-CLASS ESTATE C43T,2018,40000 ,2780000,UsedCar
1851,BENZ,E-CLASS E200,2017,70000 ,1550000,UsedCar
1852,BENZ,G-CLASS G350,2015,70000 ,3680000,UsedCar
1853,FORD,FOCUS 1.5,2018,30000 ,630000,UsedCar
1854,BENZ,GLE-CLASS 450,2016,92000 ,2060000,UsedCar
1855,BMW,X4 SERIES X4 XDRIVE28I,2015,99000 ,1260000,UsedCar
1856,MASERATI,GHIBLI 3.0,2017,19000 ,2380000,UsedCar
1857,VW,GOLF 2.0,2012,74000 ,660000,UsedCar
1858,TOYOTA,YARIS 1.5,2015,83000 ,390000,UsedCar
1859,VW,CADDY 1.6,2015,180000 ,450000,UsedCar
1860,BMW,2 SERIES 218I,2017,73000 ,760000,UsedCar
1861,TOYOTA,YARIS 1.5,2019,15454 ,520000,UsedCar
1862,BENZ,CLA-CLASS CLA200,2017,40000 ,1180000,UsedCar
1863,BMW,5 SERIES TOURING 520,2016,97000 ,1180000,UsedCar
1864,NISSAN,SERENA QRV 2.5,2012,200000 ,290000,UsedCar
1865,MITSUBISHI,VERYCA 1.2,2007,131874 ,250000,UsedCar
1866,MAZDA,3 2.0,2013,87995 ,310000,UsedCar
1867,PORSCHE,CAYENNE 3.6,2009,180000 ,470000,UsedCar
1868,AUDI,A4 AVANT 1.4,2017,69530 ,1090000,UsedCar
1869,AUDI,A6 SEDAN 35 TFSI,2017,79000 ,1290000,UsedCar
1870,TOYOTA,CAMRY 2.5,2012,270000 ,390000,UsedCar
1871,PORSCHE,CAYENNE 3.6,2012,168720 ,930000,UsedCar
1872,LUXGEN,M7 2.2,2017,105549 ,510000,UsedCar
1873,TOYOTA,CAMRY 2.5,2015,104640 ,620000,UsedCar
1874,BMW,X4 SERIES X4 XDRIVE28I,2016,115375 ,1480000,UsedCar
1875,PORSCHE,MACAN 2.0,2017,42702 ,1880000,UsedCar
1876,SUBARU,FORESTER 2.0,2013,83710 ,520000,UsedCar
1877,AUDI,A5 COUPE 2.0,2013,110183 ,690000,UsedCar
1878,BENZ,C-CLASS COUPE C300 COUPE,2019,50000 ,1880000,UsedCar
1879,BENZ,C-CLASS C300,2017,87660 ,1380000,UsedCar
1880,TOYOTA,ALTIS 1.8,2007,243434 ,160000,UsedCar
1881,MITSUBISHI,COLT PLUS 1.5,2014,75000 ,250000,UsedCar
1882,LUXGEN,U5 1.6L,2018,39000 ,380000,UsedCar
1883,BMW,1 SERIES 116,2013,125000 ,590000,UsedCar
1884,AUDI,A4 AVANT 4.2,2021,46708 ,1720000,UsedCar
1885,LAND ROVER,FREELANDER 2.2,2010,130000 ,520000,UsedCar
1886,VW,PASSAT 2.0,2009,208000 ,330000,UsedCar
1887,HYUNDAI,ELANTRA 1.8,2015,110000 ,380000,UsedCar
1888,AUDI,Q5 2.0,2010,93881 ,490000,UsedCar
1889,BENZ,E-CLASS E300,2018,42329 ,1880000,UsedCar
1890,HONDA,FIT 1.5,2013,167905 ,330000,UsedCar
1891,AUDI,A3 2.0,2019,29000 ,1190000,UsedCar
1892,BMW,1 SERIES 118,2016,54000 ,890000,UsedCar
1893,TOYOTA,RAV-4 2.5,2016,48000 ,700000,UsedCar
1894,AUDI,A3 1.8,2014,120000 ,590000,UsedCar
1895,VOLVO,V40 1.6,2013,179000 ,500000,UsedCar
1896,AUDI,A1 1.4,2011,104000 ,430000,UsedCar
1897,MAZDA,6 2.2,2014,54000 ,580000,UsedCar
1898,AUDI,TTRS 2.5,2010,100000 ,1380000,UsedCar
1899,BMW,3 SERIES 328,2015,79997 ,1190000,UsedCar
1900,NISSAN,LIVINA 1.6,2015,88894 ,380000,UsedCar
1901,VW,GOLF 1.4,2011,136828 ,390000,UsedCar
1902,PORSCHE,MACAN 2.0,2017,29000 ,2230000,UsedCar
1903,BENZ,CLA-CLASS CLA250,2018,49466 ,1490000,UsedCar
1904,BENZ,GLC-CLASS GLC 300,2020,27579 ,2190000,UsedCar
1905,BMW,3 SERIES 328,2016,75877 ,1290000,UsedCar
1906,BMW,3 SERIES 328,2016,76912 ,1290000,UsedCar
1907,BMW,3 SERIES 328,2015,45570 ,1340000,UsedCar
1908,PORSCHE,MACAN 2.0,2020,25867 ,2890000,UsedCar
1909,BMW,X1 SERIES X1 XDRIVE,2016,77000 ,1030000,UsedCar
1910,TOYOTA,C-HR 1.2,2019,9900 ,790000,UsedCar
1911,BENZ,CLA-CLASS CLA250,2016,73437 ,1150000,UsedCar
1912,BENZ,CLA-CLASS CLA250,2018,33367 ,1530000,UsedCar
1913,MASERATI,GRANTURISMO 4.2,2013,70124 ,2090000,UsedCar
1914,BENZ,C-CLASS C300,2018,52786 ,1510000,UsedCar
1915,BENZ,GLA-CLASS GLA180,2019,14726 ,1430000,UsedCar
1916,LEXUS,IS SERIES IS250,2009,162986 ,500000,UsedCar
1917,BMW,X1 SERIES X1 SDRIVE,2018,36533 ,1280000,UsedCar
1918,TOYOTA,RAV-4 2.0,2014,79987 ,580000,UsedCar
1919,BMW,3 SERIES TOURING 318,2019,39889 ,1370000,UsedCar
1920,BENZ,GLC-CLASS GLC 300,2017,68680 ,1680000,UsedCar
1921,TOYOTA,VIOS 1.5,2015,195293 ,380000,UsedCar
1922,MAZDA,CX-3 2.0,2017,25747 ,630000,UsedCar
1923,CHEVROLET,CAMARO 2.0 T,2016,33802 ,1190000,UsedCar
1924,LEXUS,ES SERIES ES350,2007,168000 ,190000,UsedCar
1925,NISSAN,TIIDA 1.6,2014,95662 ,390000,UsedCar
1926,BENZ,A-CLASS A250,2020,14924 ,1690000,UsedCar
1927,HONDA,CRV 2.0,2008,232930 ,260000,UsedCar
1928,TOYOTA,ALTIS 1.8,2016,117645 ,470000,UsedCar
